ID del juego,Géneros,Categorías,Fecha de Lanzamiento
249990,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '24 Oct, 2013'}"
252770,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Full controller support, Steam Trading Cards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '12 Nov, 2013'}"
255480,,,
260790,"Action, Adventure, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '3 Jun, 2014'}"
275200,"Action, Adventure, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': 'Apr 16, 2015'}"
313690,"Action, Adventure","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '11 Nov, 2014'}"
316480,"Adventure, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '29 Sep, 2014'}"
320140,"Action, Casual, Indie, Racing, Simulation, Sports","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '29 Jul, 2015'}"
266510,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '17 Feb, 2015'}"
8850,Action,"Single-player, Multi-player, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '9 Feb, 2010'}"
357300,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '4 May, 2015'}"
365660,"Action, Indie, Sports","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '11 Aug, 2015'}"
397550,"Action, Adventure, RPG","Single-player, Steam Achievements, Steam Cloud","{'coming_soon': False, 'date': '13 Oct, 2015'}"
400630,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '29 Sep, 2016'}"
294000,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '16 Nov, 2015'}"
210970,"Adventure, Indie","Single-player, Steam Achievements, Captions available, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '26 Jan, 2016'}"
457550,"Action, Free to Play, Simulation","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '28 Apr, 2016'}"
425220,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Steam Turn Notifications, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '1 Sep, 2016'}"
553640,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing","{'coming_soon': False, 'date': '17 Nov, 2016'}"
597220,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '10 Aug, 2017'}"
633130,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '19 May, 2017'}"
686200,"Action, Casual, Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '10 Sep, 2018'}"
736260,Indie,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '13 Mar, 2019'}"
753640,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '18 Jun, 2020'}"
837470,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '23 Sep, 2020'}"
829110,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '16 Oct, 2018'}"
874260,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '28 Jul, 2021'}"
972660,"Adventure, Indie, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '18 Aug, 2020'}"
1286580,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '22 Nov, 2022'}"
1607680,"Action, Adventure, Casual, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '23 May, 2023'}"
1931770,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '5 Sep, 2023'}"
368260,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, In-App Purchases, Family Sharing","{'coming_soon': False, 'date': '1 Dec, 2022'}"
32510,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '22 Mar, 2011'}"
2668050,Adventure,"Single-player, Steam Achievements, Steam Cloud","{'coming_soon': False, 'date': '17 Nov, 2023'}"
298610,"Adventure, Casual, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases, Partial Controller Support, Includes level editor","{'coming_soon': False, 'date': '5 Dec, 2019'}"
2399830,"Action, Adventure, Indie, Massively Multiplayer, RPG, Early Access","Single-player, Multi-player, MMO, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '25 Oct, 2023'}"
215510,"Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '15 Oct, 2012'}"
756880,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '24 Dec, 2017'}"
787790,"Casual, Indie, Racing, Simulation, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Tracked Controller Support, VR Only, Stats, Steam Leaderboards","{'coming_soon': False, 'date': '7 Mar, 2018'}"
2305790,"Action, Adventure, Casual, Massively Multiplayer, Simulation, Free to Play","Multi-player, PvP, Online PvP, In-App Purchases, Partial Controller Support","{'coming_soon': False, 'date': '18 Jun, 2023'}"
332310,Adventure,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '7 Mar, 2017'}"
348250,"Adventure, Casual, Free to Play, Simulation","Single-player, Tracked Controller Support, VR Only, VR Support, SteamVR Collectibles","{'coming_soon': False, 'date': '16 Nov, 2016'}"
605230,"Indie, Massively Multiplayer, Simulation, Early Access","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Trading Cards, Steam Workshop, Family Sharing","{'coming_soon': False, 'date': '14 Dec, 2017'}"
757130,"Action, Free to Play, Massively Multiplayer, Simulation, Sports","Multi-player, PvP, Online PvP, Steam Achievements, In-App Purchases","{'coming_soon': False, 'date': '1 Jun, 2018'}"
1250410,Simulation,"Single-player, Multi-player, Steam Achievements, Full controller support, VR Supported, In-App Purchases, HDR available, Family Sharing","{'coming_soon': False, 'date': '17 Aug, 2020'}"
11360,Indie,"Single-player, Family Sharing","{'coming_soon': False, 'date': '1 Jul, 2009'}"
203560,"Casual, Indie","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '2 Mar, 2012'}"
33670,"RPG, Strategy","Single-player, Multi-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '16 Jul, 2010'}"
42850,Strategy,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '23 Feb, 2010'}"
212800,"Action, Free to Play, Indie",Single-player,"{'coming_soon': False, 'date': '29 Aug, 2012'}"
236370,"Action, Indie, RPG, Simulation, Early Access","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '2 Jul, 2013'}"
317470,"Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer","Multi-player, MMO","{'coming_soon': False, 'date': '13 Aug, 2014'}"
682130,"Utilities, Web Publishing",Steam Achievements,"{'coming_soon': False, 'date': '21 Aug, 2017'}"
682290,"Free to Play, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Family Sharing","{'coming_soon': False, 'date': '28 Sep, 2018'}"
700030,"Action, Adventure, Massively Multiplayer, RPG, Simulation, Free to Play, Early Access","Multi-player, MMO, PvP, Online PvP, In-App Purchases, Family Sharing","{'coming_soon': False, 'date': '12 Jan, 2018'}"
707680,"Free to Play, Indie, Sports","Multi-player, PvP, Online PvP, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '8 Mar, 2019'}"
746010,"Action, Casual, Free to Play, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, In-App Purchases","{'coming_soon': False, 'date': '9 Mar, 2018'}"
898590,"Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases","{'coming_soon': False, 'date': '20 Feb, 2019'}"
525510,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Stats, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '2 Mar, 2018'}"
730430,"Adventure, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '6 Dec, 2021'}"
739080,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '16 Oct, 2020'}"
785740,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '31 Jul, 2018'}"
882100,Strategy,"Single-player, Steam Achievements, Steam Workshop, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '23 Apr, 2020'}"
970960,Strategy,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '17 Sep, 2019'}"
1084160,"Action, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Jul, 2023'}"
538030,"Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '18 Jul, 2023'}"
266430,"Casual, Free to Play, Indie, Early Access","Single-player, Multi-player, Steam Achievements, Steam Workshop, Partial Controller Support, Stats, Steam Leaderboards, Includes level editor","{'coming_soon': False, 'date': '3 Sep, 2014'}"
293500,,,
330760,,,
345520,"Action, Free to Play, Strategy","Multi-player, Co-op, Steam Trading Cards","{'coming_soon': False, 'date': '26 Mar, 2015'}"
356310,"Action, Free to Play","Single-player, Multi-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards","{'coming_soon': False, 'date': '1 May, 2015'}"
356670,"Action, Adventure, Free to Play, Indie",Single-player,"{'coming_soon': False, 'date': '28 Jul, 2015'}"
404580,"Adventure, Indie, Free to Play","Single-player, Steam Achievements","{'coming_soon': False, 'date': '15 Oct, 2015'}"
451960,"Action, Adventure, Indie",Single-player,"{'coming_soon': False, 'date': '31 Oct, 2016'}"
467990,"Action, Indie","Multi-player, PvP, Online PvP, Steam Trading Cards, In-App Purchases, Family Sharing","{'coming_soon': False, 'date': '26 Aug, 2016'}"
209670,"Action, Indie, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '28 Sep, 2012'}"
836940,"Adventure, Free to Play, Simulation",Single-player,"{'coming_soon': False, 'date': '4 May, 2018'}"
1184140,"Racing, Free to Play","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases, Partial Controller Support","{'coming_soon': False, 'date': '9 Jan, 2023'}"
1203710,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '28 Sep, 2021'}"
1260320,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '20 Sep, 2023'}"
1268750,"Action, Indie, Early Access","Multi-player, Co-op, Online Co-op, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '17 May, 2023'}"
441380,Casual,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '13 Sep, 2016'}"
1361510,"Action, Adventure, Casual, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '16 Jun, 2022'}"
1515210,"Adventure, Indie","Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '2 Nov, 2022'}"
1515950,"Action, Free to Play","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '24 May, 2021'}"
1570080,"Action, Adventure, Indie","Single-player, Steam Achievements, Remote Play Together","{'coming_soon': False, 'date': '2 Apr, 2021'}"
2155600,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '8 Oct, 2022'}"
577940,"Action, Free to Play","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, In-App Purchases, Steam Cloud, Remote Play Together","{'coming_soon': False, 'date': '27 Sep, 2017'}"
235900,"RPG, Design & Illustration, Education, Web Publishing, Game Development",Single-player,"{'coming_soon': False, 'date': '13 Dec, 2013'}"
315600,,,
496890,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '11 Jul, 2016'}"
991710,Strategy,"Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases","{'coming_soon': False, 'date': '13 Dec, 2021'}"
329110,"Action, Adventure, Casual, RPG, Strategy, Free to Play","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Steam Cloud","{'coming_soon': False, 'date': '20 Nov, 2014'}"
1465360,"Adventure, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '17 May, 2021'}"
1469250,"Action, Free to Play","Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '1 Dec, 2020'}"
1661260,"Adventure, Casual, Indie, Simulation, Strategy",Single-player,"{'coming_soon': False, 'date': '3 Nov, 2021'}"
71240,"Simulation, Sports","Single-player, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '4 Mar, 2011'}"
99890,,,
15560,"Action, Indie, Sports","Single-player, Steam Achievements, Full controller support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '23 Nov, 2011'}"
214970,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '11 Sep, 2012'}"
221260,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '19 Nov, 2012'}"
221640,"Action, Indie","Single-player, Full controller support, Family Sharing","{'coming_soon': False, 'date': '27 Nov, 2012'}"
228400,"Action, Simulation","Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards","{'coming_soon': False, 'date': '25 Jan, 2013'}"
233150,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '18 Mar, 2014'}"
227160,"Action, Indie, Simulation","Single-player, Steam Trading Cards, Steam Workshop, Family Sharing","{'coming_soon': False, 'date': '21 Nov, 2014'}"
244770,"Action, Adventure, Indie, RPG, Simulation, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Cross-Platform Multiplayer, Partial Controller Support, Stats, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '4 Dec, 2014'}"
3900,Strategy,"Single-player, Multi-player, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '25 Oct, 2006'}"
253030,"Action, Indie, Racing","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '9 Dec, 2013'}"
253630,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '24 Sep, 2014'}"
243040,Simulation,"Single-player, Family Sharing","{'coming_soon': False, 'date': '10 Oct, 2013'}"
231140,Simulation,"Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '6 Feb, 2013'}"
245470,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '14 Oct, 2013'}"
289760,"Action, Casual, Indie, Sports, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '1 May, 2015'}"
290300,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '20 Oct, 2015'}"
382110,Utilities,"Tracked Controller Support, VR Only, VR Support, Steam Workshop, Partial Controller Support","{'coming_soon': False, 'date': '31 Mar, 2016'}"
397340,"Indie, Simulation","Single-player, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '17 Dec, 2015'}"
397460,"Casual, Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '13 Oct, 2015'}"
404410,"Action, Adventure, RPG, Simulation, Free to Play","Single-player, Steam Cloud","{'coming_soon': False, 'date': '30 Oct, 2015'}"
424250,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '29 Feb, 2016'}"
441010,"Action, Indie, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '23 Feb, 2018'}"
446800,Simulation,"Single-player, Steam Achievements, Steam Workshop, Family Sharing","{'coming_soon': False, 'date': '8 Nov, 2016'}"
478010,Casual,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '29 May, 2016'}"
494840,"Action, Indie, Simulation, Strategy, Early Access","Single-player, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '30 Apr, 2019'}"
595690,"Indie, Massively Multiplayer, Simulation","Multi-player, PvP, Online PvP, Family Sharing","{'coming_soon': False, 'date': '8 Nov, 2018'}"
599750,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '20 Mar, 2017'}"
620980,Indie,"Single-player, Multi-player, PvP, Online PvP, Tracked Controller Support, VR Only, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '21 May, 2019'}"
726760,"Nudity, Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '16 Oct, 2017'}"
744430,"Sexual Content, Nudity, Action, Casual, Indie","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '13 Nov, 2017'}"
758930,"Action, Strategy","Single-player, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '22 May, 2018'}"
784150,"Simulation, Strategy, Early Access","Single-player, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '15 Mar, 2019'}"
787810,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '23 Feb, 2021'}"
805820,"Action, Casual, Indie","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '2 Apr, 2018'}"
823500,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing","{'coming_soon': False, 'date': '10 Dec, 2019'}"
844610,"Casual, Indie","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '26 Apr, 2018'}"
866310,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '1 Jun, 2018'}"
1061880,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '1 Mar, 2022'}"
1066780,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Workshop, Family Sharing","{'coming_soon': False, 'date': '11 Dec, 2019'}"
1132670,"Action, Casual, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '26 Mar, 2021'}"
1134710,"Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '26 Jan, 2021'}"
546560,"Action, Adventure","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Captions available, VR Support, Steam Workshop, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '23 Mar, 2020'}"
1211630,"Casual, Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '14 Oct, 2020'}"
939510,"Action, Indie, Massively Multiplayer","Multi-player, PvP, Online PvP","{'coming_soon': False, 'date': '27 Sep, 2019'}"
1233410,"Action, Casual, Indie, Free to Play","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Captions available, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor","{'coming_soon': False, 'date': '2 Sep, 2022'}"
1404090,"Casual, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '27 Oct, 2020'}"
1495860,"Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Apr, 2021'}"
1552350,"Casual, Indie, Strategy","Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '13 Oct, 2021'}"
