ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Fecha,Dias_Pasados,Minutos Totales
2709940,"Action, Adventure, Simulation","Single-player, Steam Achievements, Family Sharing",,0.0,1,199,0,-1,1398,10
409670,"Action, Free to Play, Indie","Single-player, Full controller support, Steam Cloud",,0.0,2,0,0,-1,1398,125
787640,Simulation,Single-player,,0.0,1,0,0,-1,1398,34
495520,Sports,"Single-player, Multi-player, Tracked Controller Support, VR Only",,1.0,1,0,0,-1,1398,1
907760,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Family Sharing",,0.0,1,850,0,-1,1398,17
617480,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Stats, Family Sharing",,0.0,1,2499,0,-1,1398,14
526800,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,1,599,0,-1,1398,1
799500,"Action, Adventure, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Remote Play Together, Family Sharing",,1.0,1,199,0,-1,1398,98
331160,"Adventure, Racing","Single-player, Multi-player, Shared/Split Screen, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing",,1.0,1,1999,0,-1,1398,98
843860,"Action, Adventure, Indie, Simulation","Single-player, Family Sharing",,0.0,1,399,0,-1,1398,1
377330,"Adventure, Free to Play, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud",,0.0,1,0,0,-1,1398,29
604330,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,499,0,-1,1398,296
446540,Strategy,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Remote Play Together, Family Sharing",,1.0,1,699,1,-1,1398,48
1489310,"Action, Adventure, Indie, Simulation, Strategy","Single-player, Steam Cloud, Family Sharing",,0.0,1,999,0,-1,1398,2
2430740,"Action, Casual, Strategy","Single-player, Family Sharing",,0.0,1,0,0,-1,1398,10
365080,"Indie, RPG","Single-player, Family Sharing",,0.0,1,299,0,-1,1398,1
654980,"Casual, Indie","Single-player, Family Sharing",,0.0,1,99,0,-1,1398,986
314520,"Simulation, Sports","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,1.0,1,1499,0,-1,1398,722
265810,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing",,0.0,1,499,0,-1,1398,726
376140,"Free to Play, Indie, Massively Multiplayer, Strategy","Multi-player, MMO, Co-op",,1.0,1,0,0,-1,1398,6
384980,"Casual, Free to Play, Indie, Strategy","Single-player, Steam Achievements, Steam Leaderboards",,0.0,2,0,0,-1,1398,44
1399720,"Casual, Free to Play, Indie, Strategy","Single-player, Steam Achievements, In-App Purchases",,0.0,1,0,1,-1,1398,4678
61310,"Indie, Casual","Single-player, Family Sharing",,0.0,1,699,0,-1,1398,43
209790,"Indie, Casual","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,2,999,0,-1,1398,29
209730,"Action, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing",,1.0,1,499,0,-1,1398,1
501480,"Action, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing",,0.0,1,999,0,-1,1398,413
657590,"Action, Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,1,499,0,-1,1398,1
345650,"Free to Play, Indie",Single-player,,0.0,2,0,0,-1,1398,13
620210,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,1999,0,-1,1398,83
744800,"Casual, Free to Play, Indie",Single-player,,0.0,1,0,0,-1,1398,3
865940,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,2,2999,0,-1,1398,1040
885140,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,699,0,-1,1398,660
1164000,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,1,699,0,-1,1398,727
1453790,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,1999,0,-1,1398,46
1066260,"Action, Adventure, Casual, Indie, Sports","Single-player, Partial Controller Support, Family Sharing",,0.0,2,499,0,-1,1398,838
1171660,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,1,1499,0,-1,1398,161
1904860,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,1,1499,0,-1,1398,444
554290,Adventure,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,3499,0,-1,1398,18
565690,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,699,0,-1,1398,5
789830,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,2499,0,-1,1398,1
897220,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,4499,0,-1,1398,48
955560,RPG,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,4499,0,-1,1398,16
1000440,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,1,1299,0,-1,1398,51
1010600,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,1999,0,-1,1398,58
1047010,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,1199,0,-1,1398,40
1084520,"Casual, RPG, Strategy, Free to Play, Early Access","Single-player, Multi-player, PvP, Online PvP",,1.0,1,0,0,-1,1398,105
1094820,"Adventure, Casual","Single-player, Steam Trading Cards, Family Sharing",,0.0,2,1799,0,-1,1398,6005
1171270,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,2,1299,0,-1,1398,268
1180330,"Adventure, Casual","Single-player, Steam Cloud, Family Sharing",,0.0,1,1499,0,-1,1398,4
1221540,"Casual, Indie, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",,1.0,1,349,0,-1,1398,14
1258340,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,1,1299,0,-1,1398,12
1277940,"Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,3499,0,-1,1398,274
1426120,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,1,399,0,-1,1398,73
1590600,"Adventure, Casual","Single-player, Steam Cloud, Family Sharing",,0.0,1,3999,0,-1,1398,647
1680000,"Adventure, Casual","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,1,4999,0,-1,1398,64
1740000,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '25 Nov, 2021'}",0.0,1,499,0,25/11/2021 00:00,865,14
2066360,"Adventure, Casual","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '12 Aug, 2022'}",0.0,1,2999,0,12/08/2022 00:00,605,174
2178330,"Action, Casual, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '15 Mar, 2023'}",0.0,1,999,0,15/03/2023 00:00,390,83
2206340,"Adventure, Casual, Sports","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '16 Dec, 2022'}",0.0,2,2499,0,16/12/2022 00:00,479,1469
2314820,"Adventure, Casual","Single-player, Family Sharing","{'date': '16 Nov, 2023'}",0.0,1,2499,0,16/11/2023 00:00,144,1004
2432110,"Adventure, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '3 Aug, 2023'}",0.0,2,2499,0,03/08/2023 00:00,249,466
2515070,Adventure,"Single-player, Family Sharing","{'date': '25 Oct, 2023'}",0.0,1,2046,0,25/10/2023 00:00,166,2310
1248990,"Adventure, Casual, Free to Play, Indie, Simulation","Single-player, Full controller support, Tracked Controller Support, VR Supported, Family Sharing",{'date': 'Mar 2020'},0.0,2,0,0,-1,1398,435
1225780,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Family Sharing","{'date': '10 Jul, 2020'}",0.0,2,899,0,10/07/2020 00:00,1368,6529
37400,"Adventure, Indie","Single-player, Family Sharing","{'date': '25 Aug, 2009'}",0.0,3,499,0,25/08/2009 00:00,5340,54
1016950,"Sports, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '23 Feb, 2023'}",1.0,1,2999,1,23/02/2023 00:00,410,3629
475090,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '29 Aug, 2017'}",0.0,1,999,0,29/08/2017 00:00,2414,26
2291340,"Adventure, Indie, Simulation, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '25 May, 2023'}",0.0,1,719,0,25/05/2023 00:00,319,126
916050,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '14 Feb, 2019'}",0.0,1,499,0,14/02/2019 00:00,1880,328
1326000,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '20 Jul, 2020'}",0.0,1,999,0,20/07/2020 00:00,1358,242
1406020,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '2 Nov, 2020'}",0.0,1,999,0,02/11/2020 00:00,1253,162
772540,"Action, Adventure, Simulation","Single-player, Steam Achievements, Family Sharing","{'date': '4 Jan, 2018'}",0.0,1,599,0,04/01/2018 00:00,2286,1
1054340,"Indie, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Family Sharing","{'date': '22 Oct, 2021'}",1.0,1,1500,0,22/10/2021 00:00,899,6
115120,"Action, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Captions available, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","{'date': '13 Aug, 2012'}",1.0,1,1499,0,13/08/2012 00:00,4256,547
448290,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '23 Jan, 2017'}",0.0,1,1499,0,23/01/2017 00:00,2632,270
823950,"Action, Adventure, Indie, RPG, Simulation","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Partial Controller Support, Family Sharing","{'date': '5 Sep, 2022'}",1.0,1,2499,0,05/09/2022 00:00,581,116
1212100,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '17 Jan, 2020'}",0.0,1,299,0,17/01/2020 00:00,1543,69
1446000,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '21 Oct, 2020'}",0.0,1,299,0,21/10/2020 00:00,1265,191
2551170,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '14 Nov, 2023'}",0.0,1,0,0,14/11/2023 00:00,146,49
2095340,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'date': '4 Apr, 2023'}",0.0,1,1296,0,04/04/2023 00:00,370,228
13200,Action,"Single-player, Family Sharing","{'date': '17 Mar, 2008'}",0.0,2,0,0,17/03/2008 00:00,5866,708
3710,Action,"Single-player, Multi-player, Co-op, Family Sharing","{'date': '26 Mar, 2009'}",1.0,1,799,0,26/03/2009 00:00,5492,171
218660,"Action, Adventure, Indie","Single-player, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '1 Nov, 2012'}",0.0,1,599,0,01/11/2012 00:00,4176,11
299180,Adventure,"Single-player, Family Sharing","{'date': '15 May, 2014'}",0.0,1,499,0,15/05/2014 00:00,3616,50
302250,Action,"Single-player, Family Sharing","{'date': '30 May, 2014'}",0.0,1,0,0,30/05/2014 00:00,3601,80
356000,"Indie, RPG","Single-player, Steam Achievements, Captions available, Steam Cloud, Family Sharing","{'date': '13 Mar, 2015'}",0.0,1,599,0,13/03/2015 00:00,3314,424
739650,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '1 Oct, 2020'}",1.0,1,2999,0,01/10/2020 00:00,1285,1159
814370,"Action, Adventure, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'date': '8 Dec, 2020'}",1.0,3,499,0,08/12/2020 00:00,1217,453
844260,"Action, Adventure, Indie, Racing, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '31 Aug, 2021'}",0.0,1,2499,0,31/08/2021 00:00,951,34
904360,"Adventure, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '22 May, 2020'}",0.0,2,1999,0,22/05/2020 00:00,1417,268
917720,"Adventure, Indie, RPG","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '16 Sep, 2021'}",0.0,3,2999,0,16/09/2021 00:00,935,719
976700,"Action, Adventure, Casual, Indie, Racing, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '12 Mar, 2021'}",0.0,3,999,0,12/03/2021 00:00,1123,304
706020,RPG,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '30 Apr, 2019'}",1.0,1,599,0,30/04/2019 00:00,1805,48
1112890,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '15 Dec, 2020'}",0.0,1,1199,0,15/12/2020 00:00,1210,187
1119700,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '10 Sep, 2020'}",0.0,3,624,0,10/09/2020 00:00,1306,543
1472560,"Adventure, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '16 Sep, 2021'}",0.0,3,1999,0,16/09/2021 00:00,935,425
450220,Action,"Single-player, Full controller support, VR Supported","{'date': '7 Mar, 2016'}",0.0,1,0,0,07/03/2016 00:00,2954,4
1153700,"Action, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, In-App Purchases, Family Sharing","{'date': '17 Apr, 2020'}",1.0,1,0,1,17/04/2020 00:00,1452,73
324680,Strategy,"Single-player, Multi-player, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","{'date': '11 Nov, 2015'}",1.0,1,999,0,11/11/2015 00:00,3071,17
801630,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '20 Aug, 2018'}",1.0,1,2499,0,20/08/2018 00:00,2058,354
802880,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '28 Feb, 2018'}",0.0,2,2999,0,28/02/2018 00:00,2231,671
811870,"Action, Indie","Single-player, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Leaderboards, Includes level editor, Family Sharing","{'date': '18 Sep, 2018'}",0.0,3,1499,0,18/09/2018 00:00,2029,406
864680,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '12 Nov, 2020'}",0.0,4,1199,0,12/11/2020 00:00,1243,837
868520,"Action, Adventure","Single-player, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '15 Nov, 2018'}",0.0,1,1999,0,15/11/2018 00:00,1971,47
914750,"Adventure, Casual, Simulation","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Family Sharing","{'date': '17 Nov, 2020'}",1.0,2,1999,0,17/11/2020 00:00,1238,76
963000,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '22 Nov, 2018'}",0.0,1,499,0,22/11/2018 00:00,1964,19
1078920,Simulation,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing","{'date': '26 Jan, 2021'}",1.0,2,1999,0,26/01/2021 00:00,1168,10
843260,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '14 Aug, 2018'}",0.0,3,1499,0,14/08/2018 00:00,2064,348
1091980,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '27 Aug, 2019'}",0.0,3,3499,0,27/08/2019 00:00,1686,233
1232180,Casual,"Single-player, Full controller support, Steam Trading Cards, Family Sharing","{'date': '10 Feb, 2020'}",0.0,1,99,0,10/02/2020 00:00,1519,78
389670,"Action, Indie, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",{'date': 'Oct 2020'},1.0,1,3999,0,-1,1398,39
1190170,"Action, Indie, Sports","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '7 Feb, 2022'}",0.0,1,2999,0,07/02/2022 00:00,791,86
384570,"Action, Adventure, RPG","Single-player, Family Sharing","{'date': '20 Aug, 2015'}",0.0,1,799,0,20/08/2015 00:00,3154,104
1732180,"Casual, Indie, RPG, Simulation, Strategy","Single-player, Family Sharing","{'date': '21 Jun, 2022'}",0.0,2,879,0,21/06/2022 00:00,657,543
797200,"Casual, Indie","Single-player, Tracked Controller Support, VR Only, SteamVR Collectibles","{'date': '22 Mar, 2018'}",0.0,1,0,0,22/03/2018 00:00,2209,14
1574360,"Adventure, Free to Play, Massively Multiplayer, RPG, Simulation, Strategy","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases","{'date': '5 Mar, 2023'}",1.0,3,0,1,05/03/2023 00:00,400,49
2216280,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Cloud, Remote Play Together, Family Sharing","{'date': '1 Dec, 2022'}",1.0,1,0,0,01/12/2022 00:00,494,19
2348120,"Action, RPG, Free to Play, Early Access","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud","{'date': '31 Mar, 2023'}",0.0,1,0,0,31/03/2023 00:00,374,221
394160,Action,"Single-player, Steam Achievements, Steam Leaderboards, Family Sharing","{'date': '19 Apr, 2016'}",0.0,1,399,0,19/04/2016 00:00,2911,19
686340,"Violent, Gore, Adventure, Free to Play, Indie","Single-player, Tracked Controller Support, VR Only","{'date': '15 Aug, 2017'}",0.0,1,0,0,15/08/2017 00:00,2428,2
1754860,"Adventure, Casual, RPG","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing","{'date': '1 Oct, 2022'}",0.0,1,1199,0,01/10/2022 00:00,555,50
539400,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Includes level editor, Family Sharing","{'date': '16 May, 2018'}",1.0,1,1999,0,16/05/2018 00:00,2154,182
394720,"Adventure, Indie, RPG",Single-player,"{'date': '11 Sep, 2015'}",0.0,1,0,0,11/09/2015 00:00,3132,8
407620,"Action, Indie, Early Access","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Family Sharing","{'date': '29 Oct, 2015'}",1.0,1,0,0,29/10/2015 00:00,3084,1
581130,"Adventure, RPG, Simulation, Strategy","Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases","{'date': '2 May, 2017'}",1.0,4,0,1,02/05/2017 00:00,2533,36
782690,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '7 Feb, 2018'}",0.0,2,199,0,07/02/2018 00:00,2252,414
835520,"Casual, Indie","Single-player, Family Sharing","{'date': '20 Apr, 2018'}",0.0,1,99,0,20/04/2018 00:00,2180,5
1218890,"Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Remote Play Together, Family Sharing","{'date': '17 Jan, 2020'}",1.0,1,299,0,17/01/2020 00:00,1543,106
269150,"Action, Casual, Indie, Simulation","Single-player, Multi-player, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing","{'date': '28 Jan, 2014'}",1.0,1,699,0,28/01/2014 00:00,3723,1
650940,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '25 Jan, 2019'}",0.0,1,974,0,25/01/2019 00:00,1900,1597
698320,"Action, Casual, Indie","Single-player, Steam Achievements, Family Sharing","{'date': '14 Sep, 2017'}",0.0,1,199,0,14/09/2017 00:00,2398,1
714240,"Action, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '19 Sep, 2017'}",0.0,1,49,0,19/09/2017 00:00,2393,9
1027250,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '16 Jan, 2020'}",0.0,1,3999,0,16/01/2020 00:00,1544,465
1173800,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '8 Sep, 2021'}",0.0,1,1799,0,08/09/2021 00:00,943,1401
1178790,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'date': '2 Dec, 2020'}",0.0,1,1999,0,02/12/2020 00:00,1223,336
1252600,"RPG, Free to Play","Single-player, Steam Achievements, In-App Purchases","{'date': '30 Mar, 2021'}",0.0,1,0,1,30/03/2021 00:00,1105,575
1457790,,"Single-player, Game demo, Full controller support","{'date': '24 Sep, 2021'}",0.0,1,0,0,24/09/2021 00:00,927,54
1812390,"Action, RPG","Single-player, Partial Controller Support, Steam Cloud","{'date': '26 Apr, 2022'}",0.0,1,0,0,26/04/2022 00:00,713,16
783940,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '6 Mar, 2018'}",0.0,1,199,0,06/03/2018 00:00,2225,256
1133930,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '20 Nov, 2019'}",0.0,1,499,0,20/11/2019 00:00,1601,379
1425130,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '10 Jun, 2021'}",0.0,1,149,0,10/06/2021 00:00,1033,234
2125160,"Casual, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Workshop, In-App Purchases, Stats, Includes level editor, Family Sharing","{'date': '30 Mar, 2023'}",1.0,1,499,1,30/03/2023 00:00,375,11
2423320,"Adventure, Casual, Indie, Strategy",Single-player,"{'date': '31 May, 2023'}",0.0,1,0,0,31/05/2023 00:00,313,24
813150,"Action, Adventure, Indie, RPG","Single-player, Partial Controller Support","{'date': '18 Mar, 2018'}",0.0,1,0,0,18/03/2018 00:00,2213,37
648100,"Adventure, Indie","Single-player, Partial Controller Support, Family Sharing","{'date': '23 Aug, 2017'}",0.0,1,2999,0,23/08/2017 00:00,2420,2683
1638220,RPG,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '18 Aug, 2021'}",0.0,1,999,0,18/08/2021 00:00,964,65
1956800,"Casual, Indie, Simulation, Strategy, Early Access","Single-player, Steam Cloud, Family Sharing","{'date': '21 Apr, 2023'}",0.0,1,1899,0,21/04/2023 00:00,353,999
282740,"Action, Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '14 May, 2014'}",1.0,1,0,0,14/05/2014 00:00,3617,4
1433330,"Action, Adventure, Casual, Free to Play, Indie, Simulation","Single-player, Family Sharing","{'date': '29 Oct, 2020'}",0.0,1,0,0,29/10/2020 00:00,1257,85
2589790,"Action, Casual","Multi-player, PvP, Online PvP, Family Sharing","{'date': '4 Dec, 2023'}",1.0,1,0,0,04/12/2023 00:00,126,23
576940,"Action, Free to Play, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Workshop, In-App Purchases, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards","{'date': '15 Nov, 2017'}",1.0,1,0,1,15/11/2017 00:00,2336,3
716950,"Action, Adventure, Free to Play, RPG, Early Access",Single-player,"{'date': '18 Dec, 2017'}",0.0,1,0,0,18/12/2017 00:00,2303,6
726910,"Adventure, Casual, Free to Play","Single-player, Steam Achievements, Tracked Controller Support, VR Only","{'date': '6 Dec, 2017'}",0.0,1,0,0,06/12/2017 00:00,2315,1
751590,"Action, Adventure, Free to Play, Indie, RPG",Single-player,"{'date': '17 Dec, 2017'}",0.0,1,0,0,17/12/2017 00:00,2304,5
682480,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing","{'date': '2 May, 2018'}",0.0,2,239,0,02/05/2018 00:00,2168,245
793370,"Adventure, Casual, Indie","Single-player, Family Sharing","{'date': '28 May, 2019'}",0.0,2,299,0,28/05/2019 00:00,1777,74
801480,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '29 Aug, 2019'}",0.0,1,1999,0,29/08/2019 00:00,1684,203
895140,"Action, Casual, Indie, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Full controller support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '12 Sep, 2018'}",1.0,1,499,0,12/09/2018 00:00,2035,6
1049280,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '7 Oct, 2019'}",0.0,1,699,0,07/10/2019 00:00,1645,46
1083650,"Casual, Indie","Single-player, Family Sharing","{'date': '31 May, 2019'}",0.0,1,1599,0,31/05/2019 00:00,1774,10
