Unnamed: 0,ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Fecha,Dias_Pasados,Multiplayer,Cantidad de descargas,Precio
3585,331120,"Action, Adventure, Indie","Single-player, VR Support","{'coming_soon': False, 'date': '21 Nov, 2014'}",2014-11-21 00:00:00,3421,0.0,0,0
3586,336610,"Action, Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Family Sharing","{'coming_soon': False, 'date': '18 Dec, 2014'}",2014-12-18 00:00:00,3394,0.0,3,599
3587,339160,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '27 Feb, 2015'}",2015-02-27 00:00:00,3323,0.0,1,999
3588,2420,"Action, Indie, RPG","Single-player, Family Sharing","{'coming_soon': False, 'date': '20 Nov, 2006'}",2006-11-20 00:00:00,6344,0.0,0,999
3589,2430,,,,-1,2457,,0,0
3590,346560,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '20 Feb, 2015'}",2015-02-20 00:00:00,3330,0.0,3,899
3591,347590,"Casual, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '12 Mar, 2015'}",2015-03-12 00:00:00,3310,0.0,2,299
3592,357480,"Casual, Free to Play","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '15 Sep, 2015'}",2015-09-15 00:00:00,3123,1.0,2,0
3593,369400,"Casual, Free to Play, Indie, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Steam Turn Notifications, Family Sharing","{'coming_soon': False, 'date': '27 Aug, 2015'}",2015-08-27 00:00:00,3142,0.0,0,0
3594,365160,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '17 Mar, 2017'}",2017-03-17 00:00:00,2574,0.0,4,1499
3595,388450,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '15 Oct, 2015'}",2015-10-15 00:00:00,3093,0.0,3,999
3596,389140,"Action, Casual, Indie, Racing, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '15 May, 2018'}",2018-05-15 00:00:00,2150,1.0,5,1999
3597,392950,"Adventure, Casual, Free to Play","Single-player, Steam Achievements, In-App Purchases, Steam Cloud","{'coming_soon': False, 'date': '24 Sep, 2015'}",2015-09-24 00:00:00,3114,0.0,21,0
3598,396800,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 Dec, 2015'}",2015-12-25 00:00:00,3022,0.0,1,299
3599,407840,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Stats, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '21 Dec, 2016'}",2016-12-21 00:00:00,2660,1.0,0,99
3600,411960,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '12 Dec, 2016'}",2016-12-12 00:00:00,2669,0.0,11,1499
3601,412530,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '5 Apr, 2016'}",2016-04-05 00:00:00,2920,0.0,0,899
3602,414660,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '3 Dec, 2015'}",2015-12-03 00:00:00,3044,0.0,2,1499
3603,418670,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '21 Sep, 2016'}",2016-09-21 00:00:00,2751,0.0,0,1199
3604,425210,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '17 May, 2016'}",2016-05-17 00:00:00,2878,0.0,0,1699
3605,428110,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 May, 2016'}",2016-05-09 00:00:00,2886,0.0,0,499
3606,436110,"Action, Adventure, Free to Play, Indie","Single-player, Partial Controller Support","{'coming_soon': False, 'date': '15 Feb, 2016'}",2016-02-15 00:00:00,2970,0.0,0,0
3607,439800,"Casual, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '24 Oct, 2016'}",2016-10-24 00:00:00,2718,0.0,1,1199
3608,443860,Racing,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '26 Jul, 2016'}",2016-07-26 00:00:00,2808,1.0,3,999
3609,451350,Casual,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '9 Mar, 2016'}",2016-03-09 00:00:00,2947,0.0,0,399
3610,431180,"Indie, RPG, Simulation","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support","{'coming_soon': False, 'date': '25 Mar, 2016'}",2016-03-25 00:00:00,2931,1.0,2,1999
3611,463060,"Adventure, Casual, Free to Play","Single-player, Steam Achievements, In-App Purchases, Steam Cloud","{'coming_soon': False, 'date': '15 Jun, 2016'}",2016-06-15 00:00:00,2849,0.0,3,0
3612,475150,"Action, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '31 Aug, 2016'}",2016-08-31 00:00:00,2772,1.0,505,1999
3613,345390,Adventure,"Single-player, Steam Achievements, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '28 Jul, 2015'}",2015-07-28 00:00:00,3172,0.0,9,2499
3614,491330,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '17 Jun, 2016'}",2016-06-17 00:00:00,2847,0.0,4,299
3615,497400,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '22 Jul, 2016'}",2016-07-22 00:00:00,2812,0.0,0,99
3616,500150,"Adventure, Casual, Free to Play","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases","{'coming_soon': False, 'date': '15 Jan, 2018'}",2018-01-15 00:00:00,2270,0.0,2,0
3617,500590,Casual,Family Sharing,"{'coming_soon': False, 'date': '19 Jul, 2016'}",2016-07-19 00:00:00,2815,0.0,0,99
3618,503050,Casual,"Single-player, Family Sharing","{'coming_soon': False, 'date': '21 Jul, 2016'}",2016-07-21 00:00:00,2813,0.0,1,699
3619,509420,"Action, Racing, Sports, Free to Play","Multi-player, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Stats, Includes level editor","{'coming_soon': False, 'date': '27 Sep, 2016'}",2016-09-27 00:00:00,2745,1.0,3,0
3620,311730,Action,"Single-player, Multi-player, Steam Achievements, Partial Controller Support","{'coming_soon': False, 'date': '30 Mar, 2015'}",2015-03-30 00:00:00,3292,1.0,37,0
