ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer
279800,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '26 Mar, 2015'}",0.0
280520,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Jun, 2016'}",1.0
281940,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '17 Mar, 2015'}",0.0
282880,"Casual, Indie, Strategy, Early Access","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Leaderboards, Remote Play Together","{'coming_soon': False, 'date': '2 Apr, 2014'}",1.0
283390,Action,"Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '6 Mar, 2014'}",0.0
284710,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': 'Apr 3, 2014'}",0.0
284770,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': 'Jun 5, 2014'}",0.0
284850,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '21 Aug, 2014'}",0.0
284870,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': 'Jul 10, 2014'}",0.0
284890,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '2 Oct, 2014'}",0.0
284950,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards","{'coming_soon': False, 'date': '17 Apr, 2014'}",0.0
285010,"Action, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '6 Jun, 2014'}",0.0
285130,"Casual, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing","{'coming_soon': False, 'date': '4 Jul, 2014'}",0.0
286320,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '4 Apr, 2014'}",0.0
286340,"Adventure, Indie","Single-player, Family Sharing","{'coming_soon': False, 'date': '25 Apr, 2014'}",0.0
286360,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Jun, 2014'}",0.0
287120,"Action, Casual","Single-player, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '6 Jun, 2014'}",0.0
287140,"Adventure, Casual, Indie, Massively Multiplayer, Simulation","Single-player, Multi-player, MMO, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '8 May, 2015'}",1.0
288880,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '31 Jul, 2014'}",0.0
289090,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing","{'coming_soon': False, 'date': '30 May, 2014'}",0.0
290080,"Action, Indie, RPG, Simulation","Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Stats, Family Sharing","{'coming_soon': False, 'date': '17 Nov, 2015'}",1.0
291710,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '6 Jun, 2014'}",0.0
292380,"Casual, Racing","Single-player, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '6 Jun, 2014'}",0.0
292570,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '16 May, 2014'}",1.0
292620,Indie,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '18 Jul, 2014'}",0.0
292630,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '12 Sep, 2014'}",0.0
293180,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '18 Apr, 2014'}",0.0
293900,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '14 Jul, 2014'}",1.0
294140,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 May, 2014'}",0.0
294230,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '18 Apr, 2014'}",0.0
295690,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '22 Jan, 2015'}",1.0
295790,"Action, Adventure, Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '18 Nov, 2014'}",1.0
295930,"Casual, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '8 May, 2014'}",0.0
296870,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '12 Mar, 2015'}",0.0
297020,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 May, 2014'}",0.0
35450,"Action, Massively Multiplayer, Simulation","Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Workshop, Valve Anti-Cheat enabled, Stats, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '13 Sep, 2011'}",1.0
236830,,,,
299720,"Casual, Indie, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '24 Jul, 2014'}",1.0
301150,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Commentary available, Family Sharing","{'coming_soon': False, 'date': '16 May, 2014'}",0.0
301480,,,,
301750,"Action, Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud","{'coming_soon': False, 'date': '16 May, 2014'}",0.0
302690,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2014'}",0.0
303390,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '7 Jun, 2014'}",0.0
95400,"Action, Adventure, Indie","Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '26 May, 2014'}",1.0
303790,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '16 Jun, 2014'}",0.0
306410,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '13 Jun, 2014'}",0.0
307050,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '19 Aug, 2014'}",0.0
307070,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '7 Jul, 2014'}",0.0
307130,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '3 Jul, 2014'}",1.0
307170,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Sep, 2014'}",0.0
307230,"Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '8 Dec, 2014'}",0.0
300300,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '12 Jun, 2014'}",0.0
310070,"Indie, Strategy","Single-player, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '16 Jul, 2014'}",0.0
311680,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '31 Jul, 2014'}",0.0
313020,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '10 Jul, 2014'}",0.0
289400,"Action, Adventure, Simulation","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '16 Apr, 2014'}",0.0
313650,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '31 Jul, 2014'}",0.0
314250,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '4 Aug, 2014'}",0.0
314450,"Action, Indie, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '6 May, 2016'}",1.0
314460,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '21 Aug, 2014'}",1.0
315060,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '6 Feb, 2015'}",0.0
248470,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '20 Sep, 2013'}",0.0
315920,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '15 Aug, 2014'}",0.0
265300,"Action, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '28 Oct, 2014'}",0.0
317250,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '11 Aug, 2015'}",0.0
318430,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '23 Oct, 2014'}",0.0
318480,"Action, Adventure, Indie, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '18 Mar, 2015'}",1.0
318600,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '24 Feb, 2016'}",0.0
307340,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Trading Cards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '15 Aug, 2014'}",1.0
307350,Action,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '15 Aug, 2014'}",0.0
319180,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Trading Cards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '15 Aug, 2014'}",1.0
319550,"Casual, Racing","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '15 Sep, 2014'}",0.0
321260,"Action, Indie","Multi-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Valve Anti-Cheat enabled, Stats, Family Sharing","{'coming_soon': False, 'date': '6 Feb, 2015'}",1.0
321870,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '1 Oct, 2014'}",0.0
290530,"Action, Indie","Single-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '5 Nov, 2015'}",0.0
252310,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '24 Oct, 2013'}",0.0
214490,Action,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2014'}",0.0
324080,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '3 Dec, 2014'}",1.0
275080,"Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '7 Mar, 2014'}",0.0
277500,"Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 May, 2014'}",0.0
327090,"Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation","Single-player, Multi-player, MMO, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Valve Anti-Cheat enabled, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '13 Jul, 2018'}",1.0
327410,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '7 Nov, 2014'}",0.0
327860,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '6 Feb, 2018'}",1.0
