ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Minutos jugadas,Fecha,Dias_Pasados
2244130,"Adventure, Casual, Indie, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0,244,1999,0,,-1,708
2370310,"Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Cloud, Family Sharing",,0,0,2499,0,,-1,708
1937780,"Action, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Family Sharing",,1,523,3999,0,,-1,708
1286880,"Action, Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing",,0,23,1499,0,,-1,708
2170420,"Action, Early Access","Multi-player, PvP, Online PvP, Family Sharing",,1,0,0,0,,-1,708
2422090,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,52,399,0,,-1,708
7200,Racing,"Single-player, Multi-player, Includes level editor, Family Sharing",,1,141,2999,0,,-1,708
253690,"Action, Adventure, Casual, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",,1,1,199,0,,-1,708
664430,"Simulation, Sports","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing",,1,4,0,0,,-1,708
790740,"Adventure, Casual, Indie","Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Family Sharing",,1,15,599,0,,-1,708
1444480,"Simulation, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0,104,1999,0,,-1,708
1708520,"Simulation, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0,327,5499,0,,-1,708
1967510,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,15,1299,0,,-1,708
418110,"Casual, Free to Play, Indie, Strategy, Early Access","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Family Sharing",,1,1,0,0,,-1,708
294730,"Casual, Simulation, Strategy","Single-player, Family Sharing",,0,5,699,0,,-1,708
454180,"Action, Adventure, Casual, Indie, Racing, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,1,0,299,0,,-1,708
542780,"Free to Play, Indie, Racing, Sports",Single-player,,0,0,0,0,,-1,708
728730,"Casual, Free to Play, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Steam Leaderboards",,0,60,0,1,,-1,708
1146940,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing",,1,0,499,0,,-1,708
328060,"Action, Adventure, Casual, Free to Play, Racing","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Family Sharing",,1,0,0,1,,-1,708
343630,"Action, Casual, Free to Play, Strategy","Multi-player, Co-op",,1,0,0,0,,-1,708
385380,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,1,13,1499,0,,-1,708
433280,Strategy,"Single-player, Steam Trading Cards, Family Sharing",,0,27,999,0,,-1,708
440740,"Action, Casual, Free to Play, Indie, Strategy","Single-player, Steam Achievements, Steam Leaderboards",,0,0,0,0,,-1,708
464080,Adventure,"Single-player, Steam Trading Cards, Family Sharing",,0,0,999,0,,-1,708
467760,"Action, Casual, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Remote Play Together, Family Sharing",,1,2,799,0,,-1,708
492800,Free to Play,"Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Family Sharing",,0,0,0,1,,-1,708
438490,"Action, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing",,1,33,4999,0,,-1,708
553310,"Action, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1,39,1999,0,,-1,708
556180,Strategy,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases, Family Sharing",,1,11,699,1,,-1,708
609940,"Casual, Free to Play, Massively Multiplayer, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases",,1,2,0,1,,-1,708
551170,"Adventure, RPG, Strategy","Multi-player, MMO, Steam Achievements, Steam Trading Cards, In-App Purchases",,1,303,0,1,,-1,708
1158980,"Adventure, Casual, Free to Play, Indie, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Stats, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet",,1,25,0,1,,-1,708
1222800,"Adventure, RPG, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases, Steam Cloud",,1,188,0,1,,-1,708
1316230,"Action, Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Stats, Family Sharing",,1,34,1599,0,,-1,708
1592110,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, HDR available, Family Sharing",,1,34,1799,0,,-1,708
462110,"Casual, Indie, Simulation, Sports, Strategy","Single-player, Multi-player, Steam Trading Cards, Family Sharing",,1,0,49,0,,-1,708
485500,"Action, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,999,0,,-1,708
1239300,"Action, Adventure, Indie","Multi-player, Steam Achievements, Partial Controller Support, Steam Cloud",,1,25,0,0,,-1,708
1509820,"Adventure, Casual, Free to Play, Indie",Single-player,,0,0,0,0,,-1,708
6370,"Action, Free to Play, Massively Multiplayer","Single-player, Multi-player, MMO",,1,2,0,0,,-1,708
215870,"Free to Play, Massively Multiplayer","Multi-player, Steam Cloud",,1,0,0,0,,-1,708
389430,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, Steam Trading Cards, In-App Purchases",,1,1319,0,1,,-1,708
434530,"Casual, Indie, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,499,0,,-1,708
514460,"Action, Indie, Racing","Single-player, Multi-player, PvP, Online PvP, Steam Trading Cards, Partial Controller Support, Family Sharing",,1,0,99,0,,-1,708
557190,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0,0,499,0,,-1,708
645690,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,399,0,,-1,708
579180,"Action, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing",,1,57,3999,0,,-1,708
888790,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,9,2999,0,,-1,708
1021770,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing",,1,12,149,0,,-1,708
1230140,"Adventure, Casual","Single-player, Steam Trading Cards, Family Sharing",,0,28,2099,0,,-1,708
1265240,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,0,0,,-1,708
1345740,"Adventure, Casual, Simulation","Single-player, Family Sharing",,0,1,899,0,,-1,708
1367550,Strategy,"Single-player, Steam Achievements, Steam Cloud, Remote Play on Tablet, Family Sharing",,0,161,1999,0,,-1,708
872410,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,716,5999,0,,-1,708
1567800,Adventure,"Single-player, Family Sharing",,0,7,1999,0,,-1,708
1732330,"Action, RPG","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0,4,2199,0,,-1,708
1879330,"Action, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,1,38,3999,0,,-1,708
1811950,RPG,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0,8,4999,0,,-1,708
2113920,RPG,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0,26,5999,0,,-1,708
427950,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,0,0,999,0,,-1,708
1942660,"Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, In-App Purchases, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing",,1,650,5999,1,,-1,708
339600,"Free to Play, Massively Multiplayer, Strategy","Multi-player, MMO, Cross-Platform Multiplayer, Steam Achievements",,1,305,0,0,,-1,708
511090,"Indie, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,299,0,,-1,708
1283970,"Animation & Modeling, Design & Illustration, Education, Software Training, Utilities","Steam Workshop, Includes level editor",,0,4988,399,0,,-1,708
1737340,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Family Sharing",,0,19,499,0,,-1,708
1230170,Simulation,Single-player,,0,12,0,0,,-1,708
1269370,"Action, Indie, Early Access","Single-player, Partial Controller Support, Family Sharing",,0,63,1299,0,,-1,708
814540,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,54,499,0,,-1,708
201830,Adventure,"Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,0,3,0,0,,-1,708
613270,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Captions available, Family Sharing",,0,0,499,0,,-1,708
790750,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, Steam Leaderboards",,1,0,0,0,,-1,708
338000,"Action, Free to Play, Indie","Single-player, Full controller support",,0,0,0,0,,-1,708
570380,"Violent, Indie, RPG","Single-player, Partial Controller Support, Family Sharing",,0,0,0,0,,-1,708
672730,"Free to Play, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Includes level editor",,0,0,0,0,,-1,708
689400,"Casual, Free to Play, Indie","Single-player, Steam Achievements",,0,0,0,0,,-1,708
735850,"Casual, Free to Play, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases",,0,206,0,1,,-1,708
523740,"Action, Free to Play, Indie, Massively Multiplayer, Strategy","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards",,1,1,0,0,,-1,708
1275640,"Casual, Free to Play, Indie","Single-player, Steam Achievements, Steam Cloud",,0,28,0,0,,-1,708
334030,"Free to Play, Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards",,1,0,0,0,,-1,708
343270,"Adventure, Indie","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Trading Cards, Partial Controller Support, Family Sharing",,1,0,99,0,,-1,708
247370,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0,1,999,0,,-1,708
397690,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing",,0,0,499,0,,-1,708
464780,"Adventure, Free to Play",Single-player,,0,0,0,0,,-1,708
488660,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,999,0,,-1,708
508410,"Action, Indie, RPG","Single-player, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,0,499,0,,-1,708
999020,"Action, RPG","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","{'date': '25 Feb, 2020'}",1,35,2999,0,,25/02/2020 00:00,1504
1034910,Action,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,2,999,0,,-1,708
618690,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Leaderboards, Family Sharing",,0,0,599,0,,-1,708
689580,"Software Training, Utilities","VR Only, Steam Cloud",,0,31,0,0,,-1,708
868020,Adventure,"Single-player, Tracked Controller Support, VR Only",,0,2,0,0,,-1,708
741820,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Tracked Controller Support, VR Supported, Partial Controller Support, Family Sharing",,1,0,1999,0,,-1,708
927270,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Captions available, Family Sharing",,0,1,1199,0,,-1,708
265690,"Adventure, Indie",Single-player,,0,7,0,0,,-1,708
1039880,"Action, RPG","Single-player, Tracked Controller Support, VR Only, Family Sharing",,0,23,2499,0,,-1,708
1051200,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0,4,2999,0,,-1,708
1205520,"Adventure, Casual","Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '14 Nov, 2022'}",0,130,1999,0,,14/11/2022 00:00,511
1256230,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Cloud, Family Sharing",,0,3,1299,0,,-1,708
235780,"Action, Adventure",Single-player,,0,3,0,0,,-1,708
388620,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",,0,1,499,0,,-1,708
846770,"Action, Adventure, Indie, RPG, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing",,1,160,1999,0,,-1,708
1910780,"Action, Casual, Free to Play, Indie, RPG","Single-player, Steam Achievements, Full controller support, In-App Purchases, Steam Cloud",,0,4,0,1,,-1,708
413710,"Action, Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,1,5,1999,0,,-1,708
239660,"Action, Free to Play","Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Family Sharing",,1,0,0,0,,-1,708
321480,"Casual, Free to Play, Indie, Strategy",Single-player,,0,3,0,0,,-1,708
361630,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support",,0,0,0,0,,-1,708
33570,"RPG, Simulation, Strategy","Single-player, Family Sharing",,0,42,499,0,,-1,708
216090,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,3,999,0,,-1,708
327640,"Free to Play, Indie, Strategy, Early Access","Single-player, Steam Achievements",,0,1,0,0,,-1,708
266410,"Massively Multiplayer, Racing, Simulation, Sports","Single-player, Multi-player, MMO, PvP, Online PvP, VR Support, Partial Controller Support, Family Sharing",,1,203,999,0,,-1,708
349730,"Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Steam Workshop, Includes level editor, Remote Play Together, Family Sharing",,1,3,2499,0,,-1,708
390870,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",,1,0,699,0,,-1,708
398840,"Action, Free to Play, Simulation, Strategy","Single-player, Multi-player",,1,0,0,0,,-1,708
445190,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,51,2999,0,,-1,708
516110,"Adventure, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '28 Feb, 2019'}",1,1,1499,0,,28/02/2019 00:00,1866
530320,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing",,0,7,1999,0,,-1,708
546430,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,10,1599,0,,-1,708
555880,"Action, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing",,1,2,2999,0,,-1,708
579720,"Action, Adventure, Casual, Indie, Simulation","Single-player, Tracked Controller Support, VR Supported, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,1,399,0,,-1,708
585080,"Adventure, Simulation, Sports","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,1,1,1999,0,,-1,708
615120,"Action, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0,7,1999,0,,-1,708
622890,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,1,99,0,,-1,708
631770,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,299,0,,-1,708
636070,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0,1,799,0,,-1,708
666100,"Action, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing",,0,2,1999,0,,-1,708
718650,"Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing",,1,23,399,0,,-1,708
842150,"Casual, Free to Play, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Stats",,0,40,0,1,,-1,708
846030,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,43,999,0,,-1,708
858260,"Action, Adventure, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing",,0,4,2499,0,,-1,708
873940,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,26,0,0,,-1,708
885000,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Tracked Controller Support, VR Only, In-App Purchases, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",,1,25,2499,1,,-1,708
916100,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Only, Steam Cloud, Steam Leaderboards, Family Sharing",,1,0,1699,0,,-1,708
938560,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '21 Aug, 2020'}",0,6,1499,0,,21/08/2020 00:00,1326
998740,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,90,599,0,,-1,708
1069030,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0,3,1999,0,,-1,708
1101120,"Action, Simulation, Early Access","Single-player, Steam Achievements, Family Sharing",,0,70,1999,0,,-1,708
1103860,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, VR Only, Family Sharing",,1,2,2499,0,,-1,708
1142080,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",,0,5,999,0,,-1,708
1290330,"Action, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0,64,399,0,,-1,708
1301930,"Action, Casual, Simulation","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Remote Play Together, Family Sharing",,1,0,1999,0,,-1,708
1433860,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,2,374,0,,-1,708
1549850,"Indie, Simulation, Sports, Early Access","Single-player, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing",,0,0,1999,0,,-1,708
1662210,"Indie, Simulation, Strategy, Early Access","Single-player, Family Sharing",,0,37,2999,0,,-1,708
1736550,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing",,0,0,1999,0,,-1,708
1843760,"Casual, Strategy","Single-player, Steam Achievements, Family Sharing","{'date': 'Jan 28, 2022'}",0,270,1499,0,,-1,708
1859290,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,0,7,1999,0,,-1,708
1906020,"Action, Casual, Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing",,0,3,1999,0,,-1,708
2066020,"Action, Indie, RPG, Early Access","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,0,2159,699,0,,-1,708
2328750,"Action, Adventure, Casual, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing",,1,163,1049,0,,-1,708
1194810,"Action, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Family Sharing",,1,19,1999,0,,-1,708
2287220,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,1577,5499,0,,-1,708
2499470,"Casual, Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0,92,1799,0,,-1,708
2529170,"Casual, Indie, RPG, Simulation, Early Access","Single-player, Family Sharing",,0,66,1199,0,,-1,708
2477340,"Adventure, Racing, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0,449,3999,0,,-1,708
1351240,Simulation,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0,277,2999,0,,-1,708
244050,"Free to Play, Simulation","Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Stats",,1,14,0,0,,-1,708
324140,"Action, Casual","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1,1,999,0,,-1,708
420000,Simulation,"Single-player, Family Sharing",,0,98,999,0,,-1,708
477130,Indie,"Single-player, VR Only",,0,0,0,0,,-1,708
1594940,"Adventure, Casual, Indie, RPG, Simulation, Early Access","Single-player, Full controller support, Family Sharing",,0,24,1599,0,,-1,708
1883260,"Action, Casual, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,5,1499,0,,-1,708
503620,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,3,999,0,,-1,708
811890,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0,6,899,0,,-1,708
1250870,"Adventure, Free to Play, Indie","Single-player, Steam Achievements",,0,0,0,0,,-1,708
2075720,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing",,0,40,1499,0,,-1,708
1294810,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, HDR available, Family Sharing","{'date': '1 May, 2023'}",1,52,6999,0,,01/05/2023 00:00,343
3800,Action,"Single-player, Steam Trading Cards, Family Sharing",,0,0,999,0,,-1,708
9740,Adventure,"Single-player, Family Sharing",,0,0,0,0,,-1,708
13230,Action,"Single-player, Multi-player, Steam Trading Cards, Family Sharing",,1,54,0,0,,-1,708
21300,"Indie, Casual","Single-player, Steam Achievements, Family Sharing",,0,1,499,0,,-1,708
20710,"Action, Indie, Strategy","Single-player, Steam Achievements, Family Sharing",,0,0,799,0,,-1,708
18500,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing",,0,85,999,0,,-1,708
15400,"Strategy, Indie","Single-player, Steam Achievements, Family Sharing",,0,2,799,0,,-1,708
25700,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,1,0,499,0,,-1,708
40420,"Casual, Indie","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Includes level editor, Remote Play Together, Family Sharing",,1,0,499,0,,-1,708
32200,"Action, Indie, Racing, Sports","Single-player, Multi-player, Steam Achievements, Family Sharing",,1,0,999,0,,-1,708
37500,"Indie, Casual","Single-player, Multi-player, Co-op, Steam Achievements, Steam Leaderboards, Family Sharing",,1,0,199,0,,-1,708
3170,"RPG, Strategy","Single-player, Steam Cloud, Family Sharing",,0,50,999,0,,-1,708
35010,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,0,1999,0,,-1,708
35070,Casual,"Single-player, Family Sharing",,0,0,399,0,,-1,708
205650,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,15,1999,0,,-1,708
45100,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0,4,499,0,,-1,708
6600,"Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0,0,399,0,,-1,708
27800,Indie,"Single-player, Family Sharing",,0,0,999,0,,-1,708
