ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased
395520,"Adventure, Casual, Free to Play, Indie","Single-player, Steam Achievements, Steam Trading Cards",,0.0,1,0,0
219700,"Free to Play, Strategy","Multi-player, Steam Trading Cards, Steam Cloud",,1.0,0,0,0
592580,Sports,"Single-player, Multi-player, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Full controller support, In-App Purchases, Family Sharing",,1.0,42,0,1
528550,"Action, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Tracked Controller Support, VR Only, Remote Play Together, Family Sharing",,1.0,3,1399,0
933140,Indie,"Single-player, Tracked Controller Support, VR Only, Family Sharing",,0.0,0,299,0
673450,"Action, Adventure, Casual, Indie","Single-player, Tracked Controller Support, VR Only, Family Sharing",,0.0,1,999,0
841950,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Leaderboards, Family Sharing",,0.0,0,799,0
381940,Action,"Single-player, Tracked Controller Support, VR Only, VR Support",,0.0,1,0,0
552110,"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases, Stats",,1.0,3,0,1
1707550,"Adventure, Indie","Single-player, Family Sharing",,0.0,10,499,0
201230,"Free to Play, Massively Multiplayer, RPG","Multi-player, MMO",,1.0,157,0,0
219340,"Free to Play, Indie, RPG, Strategy","Multi-player, Cross-Platform Multiplayer, Family Sharing",,1.0,0,0,0
1963040,"Adventure, Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,612,999,0
665590,"Casual, Indie, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,499,0
438600,"Free to Play, Indie, Massively Multiplayer, Simulation, Sports, Strategy","Single-player, Multi-player, MMO, Cross-Platform Multiplayer, Family Sharing",,1.0,0,0,0
554600,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,699,0
726110,Simulation,"Single-player, Steam Achievements, Family Sharing",,0.0,17,1999,0
925550,"Racing, Simulation, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing",,1.0,0,999,0
1620340,"Action, Indie, RPG, Simulation, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Family Sharing",,1.0,93,999,0
1757610,"Action, Indie, Free to Play, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Partial Controller Support",,1.0,14,0,0
1958600,"Casual, Indie, Racing","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,3,99,0
1978100,"Casual, Indie, Racing, Simulation, Sports, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,2,899,0
333300,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,39,1499,0
366910,"Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,1,999,0
269630,"Action, Indie","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,1.0,0,499,0
592660,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,999,0
643880,"Action, Adventure, Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,0,999,0
685680,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,1,999,0
712730,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,6,499,0
464340,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,22,1499,0
759440,"Adventure, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,899,0
971680,"Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,0.0,0,99,0
979330,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,499,0
1061180,"Action, Adventure, Indie, Racing","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,2,1499,0
1069690,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,10,2499,0
1158220,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,1799,0
1303660,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,0,199,0
1307580,"Adventure, Casual, Indie","Single-player, Steam Achievements, Captions available, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,67,499,0
1325900,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Family Sharing",,0.0,3,2999,0
1476340,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2,299,0
1480830,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,0,1499,0
1510580,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,1299,0
1667400,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2,28,0
1720090,"Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,1299,0
2254920,"Indie, RPG, Free to Play","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Full controller support, Steam Cloud, Remote Play on Phone, Family Sharing",,1.0,0,0,0
676420,"Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",,0.0,0,399,0
382570,"Action, Adventure, Indie","Single-player, Full controller support, Family Sharing",,0.0,0,0,0
57800,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,0,499,0
753110,"Casual, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,0,0,0
1003480,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Remote Play Together, Family Sharing",,1.0,5,99,0
1349030,"Action, Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2,99,0
789880,Action,"Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Family Sharing",,1.0,0,299,0
966720,Sports,"Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing",,0.0,3,1499,0
317600,"Action, Strategy","Single-player, Multi-player, Steam Achievements",,1.0,79,0,0
1047410,"Action, Free to Play, Indie, Massively Multiplayer, RPG","Multi-player, MMO, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases, Partial Controller Support, Family Sharing",,1.0,0,0,1
433920,"Adventure, Indie, RPG","Single-player, Family Sharing",,0.0,0,1499,0
500810,RPG,"Single-player, Family Sharing",,0.0,25,599,0
893010,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing",,0.0,2,1499,0
893560,"Indie, RPG",Single-player,,0.0,1,0,0
1358700,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,1.0,132,3999,0
846870,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '8 Oct, 2019'}",0.0,6,2999,0
427470,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Family Sharing","{'date': '12 Apr, 2016'}",0.0,5,1499,0
792990,"Adventure, Massively Multiplayer, RPG, Simulation, Early Access","Multi-player, MMO, PvP, Online PvP, Partial Controller Support, Family Sharing","{'date': '30 Nov, 2018'}",1.0,0,2999,0
1088090,"Indie, Massively Multiplayer, RPG, Simulation, Early Access","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Partial Controller Support","{'date': '4 Dec, 2019'}",1.0,239,1999,0
464700,"Action, Adventure, Casual, Free to Play, Indie","Single-player, Steam Achievements, Partial Controller Support","{'date': '26 Apr, 2016'}",0.0,0,0,0
1238880,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards","{'date': '11 Jun, 2020'}",1.0,18,3999,0
393790,"Action, Casual, Free to Play, Indie, Early Access","Multi-player, PvP, Online PvP","{'date': '30 Sep, 2016'}",1.0,0,0,0
534680,"Action, Casual, Indie, Sports","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '4 May, 2017'}",0.0,0,299,0
464850,"Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '16 Jan, 2017'}",1.0,1,4999,0
1369760,"Action, Adventure","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '9 Jun, 2021'}",0.0,13,2679,0
1580780,"Action, Adventure","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '9 Jun, 2021'}",0.0,33,2679,0
1580790,"Action, Adventure","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '9 Jun, 2021'}",0.0,24,2679,0
2014780,Simulation,"Single-player, Multi-player, Co-op, LAN Co-op, Tracked Controller Support, VR Supported, Partial Controller Support, Family Sharing","{'date': '17 Dec, 2022'}",1.0,375,7999,0
12470,Strategy,"Single-player, Family Sharing","{'date': '16 Jun, 2009'}",0.0,21,599,0
769970,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,0,999,0
1604020,Casual,"Single-player, Family Sharing",,0.0,0,499,0
11500,Racing,"Single-player, Multi-player, Family Sharing","{'date': '13 Feb, 2009'}",1.0,0,0,0
44620,Racing,"Single-player, Multi-player, Downloadable Content, Family Sharing","{'date': '8 Apr, 2011'}",1.0,0,399,0
73060,Strategy,"Single-player, Multi-player, Family Sharing","{'date': '14 Mar, 2012'}",1.0,0,0,0
692030,Sports,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '12 Jun, 2018'}",1.0,5,2999,0
2399420,"Racing, Early Access","Single-player, Multi-player, PvP, Online PvP, Partial Controller Support, Family Sharing","{'date': '20 Feb, 2024'}",1.0,393,3299,0
1500820,"Indie, RPG, Simulation, Strategy","Single-player, Family Sharing","{'date': '30 Dec, 2020'}",0.0,34,599,0
270130,"Adventure, Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, VR Support, SteamVR Collectibles, Steam Cloud, Family Sharing","{'date': '5 Apr, 2016'}",0.0,0,1499,0
400940,"Action, Adventure, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Captions available, VR Support, Steam Cloud, Stats, Family Sharing","{'date': '14 Jun, 2018'}",0.0,2,2999,0
566860,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen, Tracked Controller Support, VR Only, Remote Play Together, Family Sharing","{'date': '24 Apr, 2017'}",1.0,0,799,0
578210,"Action, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Leaderboards, Family Sharing","{'date': '27 Mar, 2020'}",0.0,0,1499,0
611160,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '31 Jul, 2020'}",1.0,5,2499,0
749960,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '24 Mar, 2022'}",0.0,1,3999,0
785850,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '2 Oct, 2018'}",0.0,1,1499,0
843390,"Action, Adventure, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Stats, Remote Play Together, Family Sharing","{'date': '30 Mar, 2023'}",0.0,20,2999,0
954650,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Includes level editor, Family Sharing","{'date': '15 May, 2019'}",0.0,0,2499,0
966680,"Adventure, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing","{'date': '10 Nov, 2018'}",0.0,0,2499,0
1031120,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing","{'date': '3 May, 2022'}",0.0,16,1599,0
1076750,"Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'date': '14 Jul, 2021'}",0.0,5,2999,0
1104380,Adventure,"Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing","{'date': '26 Mar, 2020'}",0.0,8,1499,0
1116540,"Action, Indie, Early Access","Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Cross-Platform Multiplayer, Full controller support, Tracked Controller Support, VR Supported, Remote Play Together, Family Sharing","{'date': '29 Nov, 2023'}",1.0,20,2499,0
1123050,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '2 Aug, 2021'}",0.0,52,2499,0
1148480,"Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation, Early Access","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Steam Cloud, Family Sharing","{'date': '17 Dec, 2020'}",1.0,1,1899,1
1384630,"Action, Adventure, Indie, RPG","Single-player, Family Sharing","{'date': '28 Sep, 2020'}",0.0,3,999,0
1481440,"Action, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Tracked Controller Support, VR Only, Family Sharing","{'date': '9 Mar, 2023'}",1.0,5,2499,0
1495320,"RPG, Early Access","Single-player, Family Sharing","{'date': '1 Mar, 2021'}",0.0,72,2999,0
1593780,"Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '5 Apr, 2023'}",0.0,1,1399,0
1167140,"Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","{'date': '18 May, 2021'}",0.0,9,2499,0
1643310,"Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '9 Nov, 2023'}",1.0,138,4999,0
1222370,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '31 May, 2021'}",0.0,22,3999,0
1710670,"Action, Adventure, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Tracked Controller Support, VR Only, Family Sharing","{'date': '29 Jul, 2022'}",1.0,0,1099,0
921800,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '7 Sep, 2021'}",0.0,50,2999,0
1875750,"Adventure, Casual, Simulation","Single-player, Tracked Controller Support, VR Only, Family Sharing","{'date': '13 Feb, 2022'}",0.0,0,3999,0
1910860,"Action, Adventure, Indie, RPG, Simulation, Early Access","Single-player, Tracked Controller Support, VR Only, Family Sharing","{'date': '22 Jun, 2023'}",0.0,6,2999,0
2118370,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '14 Apr, 2023'}",1.0,0,599,0
2142450,"Action, Adventure, RPG","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing","{'date': '25 Aug, 2023'}",0.0,0,1999,0
2296380,"Action, Adventure, Simulation","Single-player, Steam Achievements, VR Only, Steam Cloud, Family Sharing","{'date': '28 Sep, 2023'}",0.0,16,2499,0
810780,"Action, Adventure, Indie, RPG","Single-player, Family Sharing","{'date': '3 Jun, 2018'}",0.0,0,799,0
1192380,"Simulation, Sports, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Tracked Controller Support, VR Only, Family Sharing","{'date': '7 Jul, 2021'}",1.0,1,1999,0
1316640,"Indie, Simulation",Single-player,"{'date': '8 Jun, 2020'}",0.0,0,0,0
1661280,"Action, Adventure, Indie, Simulation",Single-player,"{'date': '26 Apr, 2022'}",0.0,1,0,0
1687000,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'date': '14 Sep, 2023'}",0.0,5,1999,0
1631640,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Workshop, Family Sharing","{'date': '12 Jun, 2021'}",0.0,0,699,0
750820,"Action, Casual, Indie","Single-player, Full controller support, Family Sharing","{'date': '20 Nov, 2017'}",0.0,0,99,0
949000,"Action, Casual, Free to Play, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, In-App Purchases","{'date': '20 Feb, 2019'}",1.0,0,0,1
447270,Free to Play,"Single-player, Tracked Controller Support, VR Only, VR Support","{'date': '4 Apr, 2016'}",0.0,3,0,0
276340,"Casual, Simulation, Sports","Single-player, Family Sharing","{'date': '27 Mar, 2014'}",0.0,1,1499,0
280680,"Animation & Modeling, Design & Illustration, Photo Editing",Single-player,"{'date': '10 Jun, 2014'}",0.0,408,999,0
926990,"Action, RPG, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards","{'date': '25 Jul, 2019'}",1.0,262,1999,0
461180,"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, Simulation","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Tracked Controller Support, VR Supported, Partial Controller Support","{'date': '15 Apr, 2016'}",1.0,0,0,0
547410,"Massively Multiplayer, Racing, Simulation, Sports","Single-player, Multi-player, MMO, PvP, Online PvP, Partial Controller Support, Family Sharing","{'date': '24 Nov, 2016'}",1.0,0,1199,0
1116780,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '10 Dec, 2019'}",0.0,0,999,0
306910,"Action, Adventure, RPG, Free to Play","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Partial Controller Support",{'date': 'Coming soon'},1.0,0,0,0
1062810,"RPG, Strategy, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing","{'date': '22 May, 2023'}",1.0,134,2999,0
2197700,"Action, Adventure, Casual, Free to Play, Indie, RPG, Simulation, Sports","Single-player, Full controller support, Steam Cloud, Family Sharing","{'date': '27 Feb, 2023'}",0.0,1,0,0
1818180,"Adventure, RPG, Simulation, Strategy, Free to Play","Single-player, Multi-player, Co-op, Online Co-op, Steam Workshop, Includes level editor","{'date': '8 Sep, 2023'}",1.0,6,0,0
92700,Action,"Single-player, Steam Cloud, Family Sharing","{'date': '5 Apr, 2011'}",0.0,0,999,0
873840,"Casual, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Family Sharing","{'date': '30 Nov, 2023'}",1.0,20,1999,0
291150,"Casual, Free to Play, Simulation, Strategy","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Family Sharing","{'date': '7 Apr, 2014'}",1.0,0,0,0
266390,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing","{'date': '16 Jun, 2014'}",0.0,1,999,0
292060,Action,"Single-player, Family Sharing","{'date': '16 Apr, 2014'}",0.0,0,99,0
323900,"Casual, Free to Play, Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Family Sharing","{'date': '16 Jul, 2015'}",1.0,0,0,0
354900,"Action, Casual, Free to Play, Indie","Single-player, Co-op, Steam Achievements, Steam Cloud, Stats","{'date': '20 Aug, 2015'}",0.0,0,0,0
445720,"Action, Free to Play, Strategy","Single-player, Multi-player, PvP, Online PvP, Full controller support, In-App Purchases","{'date': '14 Feb, 2017'}",1.0,7,0,1
619310,"Free to Play, Indie, Massively Multiplayer, Strategy","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Trading Cards, In-App Purchases, Steam Cloud","{'date': '1 Sep, 2017'}",1.0,4,0,1
1036440,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Includes level editor, Family Sharing","{'date': '9 Jul, 2019'}",1.0,2,999,0
1072190,"Action, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Family Sharing","{'date': '8 Dec, 2022'}",1.0,1,1999,0
1084020,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing","{'date': '5 Jun, 2019'}",0.0,50,799,0
1433990,"Free to Play, Indie, Early Access","Single-player, Steam Achievements, In-App Purchases, Steam Cloud","{'date': '5 Apr, 2021'}",0.0,72,0,1
1658620,"RPG, Simulation, Free to Play","Single-player, Steam Achievements","{'date': '15 Jul, 2021'}",0.0,29,0,0
1454730,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '1 Sep, 2022'}",1.0,5,339,0
586200,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Partial Controller Support, Remote Play Together, Family Sharing","{'date': '29 May, 2018'}",1.0,35,2999,0
2141690,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing","{'date': '9 May, 2023'}",0.0,13,999,0
690530,"Action, Indie, RPG, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '25 Jun, 2018'}",1.0,1,1799,0
895220,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Family Sharing","{'date': '20 Aug, 2018'}",0.0,0,299,0
1075980,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing","{'date': '8 Aug, 2019'}",0.0,0,1299,0
1403650,"Adventure, Casual, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '30 May, 2023'}",1.0,16,2499,0
299950,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '20 Jun, 2017'}",0.0,3,2999,0
327760,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'date': '6 Mar, 2018'}",1.0,0,999,0
345430,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '26 Feb, 2019'}",0.0,0,1399,0
423620,"Action, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '31 May, 2016'}",1.0,0,149,0
434190,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '29 Apr, 2020'}",0.0,0,1999,0
458590,Adventure,"Single-player, Tracked Controller Support, VR Only, Partial Controller Support","{'date': '23 Jun, 2016'}",0.0,0,0,0
467660,"Violent, Gore, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Cloud, Family Sharing","{'date': '15 Aug, 2017'}",0.0,0,2999,0
481110,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '20 Sep, 2016'}",0.0,1,299,0
503960,"Casual, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Remote Play Together, Family Sharing","{'date': '29 Aug, 2016'}",1.0,0,299,0
515960,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '24 Feb, 2022'}",0.0,7,2999,0
568930,"Adventure, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing","{'date': '13 Sep, 2017'}",0.0,6,275,0
575820,"Action, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '22 May, 2018'}",1.0,1,1499,0
611620,"Gore, Action, Adventure, Indie","Single-player, Steam Achievements, VR Supported, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '12 Jan, 2018'}",0.0,0,2499,0
628350,"Action, Adventure, Indie","Single-player, Partial Controller Support, Family Sharing","{'date': '19 May, 2017'}",0.0,0,699,0
633360,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '30 Jan, 2018'}",0.0,1,1999,0
656530,"Indie, Simulation, Sports, Strategy, Early Access","Single-player, Family Sharing","{'date': '5 Oct, 2017'}",0.0,0,1999,0
742460,"Action, Adventure, Casual, Indie, Racing, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing","{'date': '4 Jul, 2019'}",1.0,1,999,0
786910,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '15 Jun, 2018'}",0.0,0,699,0
817020,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '20 Jul, 2023'}",0.0,0,2999,0
