ID del juego,Géneros,Categorías,Multiplayer
268220,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",1.0
258180,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",0.0
289620,"Action, Adventure","Single-player, Full controller support, Steam Trading Cards, Captions available, Family Sharing",0.0
294590,"Action, Strategy","Single-player, Family Sharing",0.0
321270,Action,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",1.0
335700,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",1.0
339700,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",1.0
378270,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0.0
385560,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing",0.0
391490,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",0.0
408410,"Action, Indie, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing",1.0
410710,"Action, Adventure, RPG","Single-player, Steam Trading Cards, Family Sharing",0.0
423950,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Leaderboards, Family Sharing",0.0
427780,"Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
429540,"Free to Play, Massively Multiplayer, Strategy","Single-player, Multi-player, MMO, Cross-Platform Multiplayer, Steam Trading Cards, In-App Purchases",1.0
99300,Action,"Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",1.0
211160,"Action, Adventure","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing",0.0
447290,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play Together, Family Sharing",1.0
464060,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",0.0
465200,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",1.0
274500,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing",0.0
488730,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing",1.0
494600,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
555450,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud",0.0
598440,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0.0
587180,"Action, Adventure, Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",1.0
606870,"Action, RPG, Early Access","Single-player, Full controller support, Family Sharing",0.0
669950,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",0.0
436180,"Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, Strategy, Movie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Remote Play on TV",1.0
301840,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
878580,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",0.0
931650,"Adventure, Free to Play, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases, Remote Play on Phone, Remote Play on Tablet",1.0
951530,"Action, Indie, RPG","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
1007400,"Action, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
1087730,"Action, Adventure","Single-player, Steam Achievements, In-App Purchases, Family Sharing",0.0
1172650,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",0.0
418270,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",0.0
209630,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing",0.0
619700,"Action, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",0.0
2013300,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
2362740,"Action, Free to Play",Single-player,0.0
231670,,,
295270,,,
375960,,,
331600,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play Together, Family Sharing",1.0
482730,"Simulation, Sports","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play on Tablet, Family Sharing",1.0
593600,"Action, Adventure, Casual, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",1.0
9310,Strategy,"Single-player, Multi-player, Family Sharing",1.0
438640,"Action, Adventure","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",1.0
585550,"Action, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",0.0
525780,"Action, Adventure, Indie, Free to Play",Single-player,0.0
1064610,"Free to Play, Indie","Single-player, Steam Achievements, Full controller support",0.0
1069740,"Action, Adventure, Indie, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing",0.0
1215090,"Adventure, Casual, Free to Play, Indie, RPG",Single-player,0.0
1218900,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0.0
406970,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",0.0
1630080,"Casual, Free to Play, Indie","Single-player, Captions available",0.0
2062120,Action,"Single-player, Game demo, Steam Achievements, Full controller support, Steam Cloud",0.0
412470,"Action, Free to Play, Massively Multiplayer, Racing, Early Access",Multi-player,1.0
513570,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",0.0
1366850,"Action, Racing, Sports","Multi-player, PvP, Online PvP, Full controller support",1.0
17530,"Action, Indie, Racing","Multi-player, Mods, Mods (require HL2), Steam Achievements",1.0
92500,,,
459160,"Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, Steam Trading Cards, In-App Purchases",1.0
704040,"Casual, Free to Play, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases",0.0
946050,"Casual, Indie, RPG, Free to Play","Single-player, Steam Achievements, Full controller support, In-App Purchases, Steam Cloud, Remote Play on Phone, Remote Play on Tablet",0.0
1048370,"Casual, Free to Play, Indie, Simulation","Single-player, In-App Purchases, Steam Cloud",0.0
1349540,"Casual, Indie, Free to Play","Single-player, Steam Achievements, In-App Purchases, Steam Cloud",0.0
1371630,"Casual, Free to Play, Indie, RPG","Single-player, Steam Achievements, Steam Cloud",0.0
1839660,"Action, Casual, Strategy, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases",1.0
33350,,,
234650,"Adventure, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on Tablet, Family Sharing",0.0
271550,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0.0
281610,Strategy,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",1.0
365360,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing",0.0
328760,"Action, Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing",0.0
435790,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on TV, Family Sharing",0.0
698640,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",0.0
777770,Strategy,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",1.0
780290,"Adventure, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",1.0
975370,"Indie, RPG, Simulation, Strategy","Single-player, Steam Workshop, Family Sharing",0.0
1016920,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",1.0
1062090,"Indie, Simulation, Strategy, Early Access","Single-player, Steam Cloud, Includes level editor, Family Sharing",0.0
1073910,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing",0.0
1281630,"Simulation, Strategy","Single-player, Multi-player, Co-op, Includes level editor",1.0
1161590,"Adventure, Indie, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",0.0
7010,Action,"Single-player, Multi-player, Family Sharing",1.0
2270,Action,"Single-player, Steam Cloud, Family Sharing",0.0
9070,Action,"Single-player, Multi-player, Steam Cloud, Family Sharing",1.0
4580,Strategy,"Single-player, Multi-player, Steam Cloud, Family Sharing",1.0
18110,"Action, Indie","Single-player, Multi-player, Valve Anti-Cheat enabled, Family Sharing",1.0
46250,Action,"Single-player, Steam Cloud, Includes level editor, Family Sharing",0.0
9160,Action,"Single-player, Steam Cloud, Family Sharing",0.0
238070,Action,Single-player,0.0
224820,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Leaderboards, Includes level editor, Family Sharing",0.0
235250,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",0.0
2310,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Full controller support, Steam Cloud, Remote Play Together, Family Sharing",1.0
239800,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",1.0
2320,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",1.0
