ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Minutos jugadas
1078000,"Indie, Simulation, Early Access","Single-player, Steam Workshop, Includes level editor, Family Sharing",,0,1,0,0,
1096720,"Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,3,199,0,
1253870,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Family Sharing",,0,0,99,0,
1263160,Action,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0,0,199,0,
814200,Adventure,"Single-player, Steam Achievements, Family Sharing",,0,0,99,0,
1323420,"Action, Simulation","Single-player, Steam Achievements, Family Sharing",,0,0,99,0,
1343090,"Adventure, Casual, Indie","Single-player, Family Sharing",,0,0,299,0,
1407420,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0,0,299,0,
1446720,"Action, Free to Play","Single-player, Partial Controller Support, Steam Cloud",,0,0,0,0,
1555110,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,24,79,0,
1602490,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0,1,299,0,
2060080,"Casual, RPG, Free to Play","Single-player, Multi-player, PvP, Online PvP, In-App Purchases",,1,28,0,1,
202200,"Indie, Strategy","Single-player, Family Sharing",,0,31,1999,0,
314970,"Free to Play, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Stats, Includes level editor, Remote Play Together",,1,36,0,1,
812810,"Casual, Indie, Simulation, Free to Play",Single-player,,0,6,0,0,
356040,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0,34,1499,0,
781030,"Action, Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, PvP, Online PvP, In-App Purchases",,1,395,0,1,
656970,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0,0,499,0,
10150,"Action, Adventure","Single-player, Family Sharing",,0,57,1999,0,
213330,"Action, Adventure","Single-player, Multi-player, Shared/Split Screen, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1,109,1999,0,
393080,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Family Sharing",,1,65,3999,0,
1369320,"Casual, Indie, Free to Play",Single-player,,0,392,0,0,
1755350,"Casual, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Family Sharing",,1,0,399,0,
15210,Simulation,"Single-player, Multi-player, Co-op, Family Sharing",,1,101,999,0,
269470,"Audio Production, Utilities","Single-player, Steam Cloud",,0,38,3999,0,
270090,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,399,0,
345370,Utilities,,,,24,1499,0,
454670,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,399,0,
454690,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,499,0,
457680,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing",,0,0,749,0,
463110,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,99,0,
464960,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,299,0,
466840,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,199,0,
504210,"Indie, Simulation","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",,0,45,1499,0,
513620,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,99,0,
527750,"Action, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,299,0,
547470,Action,"Single-player, Steam Trading Cards, Family Sharing",,0,0,0,0,
687750,"Action, Indie","Single-player, Steam Achievements, Family Sharing",,0,1,499,0,
702050,"Adventure, Simulation","Single-player, Steam Trading Cards, Family Sharing",,0,8,1499,0,
751630,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing",,1,41,2999,0,
786520,"Utilities, Early Access","Steam Workshop, Steam Cloud",,0,761,399,0,
842780,"Indie, Simulation, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Steam Workshop, Family Sharing",,1,43,1499,0,
880950,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,4,2499,0,
933940,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,239,0,
1021100,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,20,1999,0,
1080020,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,33,1799,0,
878380,"Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Simulation, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases",,1,4,0,1,
1218010,,,,,0,0,0,
1283960,"Casual, Indie, Massively Multiplayer, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op",,1,1,0,0,
1389550,"Adventure, RPG, Simulation, Strategy","Single-player, Steam Achievements, Remote Play on Tablet, Family Sharing",,0,9,1699,0,
1416230,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing",,0,4,2499,0,
1434480,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,20,3499,0,
1577620,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing",,0,15,1999,0,
1671350,"Action, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0,12,949,0,
1730260,"Simulation, Early Access","Single-player, Steam Workshop, Steam Cloud, Family Sharing",,0,2,1999,0,
2015620,"Action, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Partial Controller Support, Family Sharing",,1,0,1599,0,
2198800,Simulation,"Single-player, Family Sharing",,0,7,899,0,
40720,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0,2,499,0,
202530,,"Single-player, Partial Controller Support, Family Sharing",,0,8,999,0,
235720,"Action, Indie, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0,0,499,0,
237630,"Action, Adventure, Casual","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'date': '13 Aug, 2013'}",0,23,1499,0,
292370,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,199,0,
301190,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,0,299,0,
301200,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,0,799,0,
301690,Casual,"Single-player, Family Sharing",,0,0,299,0,
312450,"Simulation, Strategy, Free to Play","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor",,1,306,0,0,
340320,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,499,0,
346500,"Action, Adventure, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,3,99,0,
357070,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,9,99,0,
336420,"Action, Adventure, Casual, Indie, Sports, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,1,0,999,0,
395160,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing",,0,1,999,0,
400370,"Action, Adventure","Single-player, Steam Trading Cards, Family Sharing",,0,1,299,0,
400510,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,199,0,
421740,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,1499,0,
422100,"Indie, Simulation","Single-player, VR Only, Steam Trading Cards, Family Sharing",,0,0,49,0,
230310,"Action, Free to Play, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing",,0,0,0,0,
431710,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,199,0,
448000,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,499,0,
450850,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,99,0,
453100,"Action, Casual, Indie","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,1,0,599,0,
461010,"Action, Casual, Indie, Racing","Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1,0,99,0,
461360,"Action, Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,399,0,
463930,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,499,0,
467310,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,499,0,
468330,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",,1,0,999,0,
473670,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,499,0,
474910,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,1,499,0,
491280,"Action, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Trading Cards, Family Sharing",,1,1,499,0,
496640,Indie,"Single-player, Steam Trading Cards, Family Sharing",,0,0,499,0,
499520,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0,7,1999,0,
501760,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,1,99,0,
508990,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0,0,99,0,
522210,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0,8,1499,0,
526540,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': 'Sep 23, 2016'}",1,0,99,0,
530330,"Adventure, Free to Play, Indie","Single-player, Steam Achievements, Captions available, Steam Cloud","{'date': 'Oct 13, 2016'}",0,6,0,0,
531910,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,99,0,
533330,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,499,0,
539750,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0,0,99,0,
541380,"Action, Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,1,99,0,
547710,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,499,0,
550670,"Action, Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing",,0,0,99,0,
574820,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,1,199,0,
575580,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,99,0,
577740,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,0,499,0,
586340,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,99,0,
588110,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,1199,0,
596380,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1,0,999,0,
596810,"Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing",,1,0,99,0,
601010,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing",,0,0,99,0,
375120,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing",,0,0,499,0,
618510,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,0,99,0,
626630,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Family Sharing",,0,1,1799,1,
778410,"Action, Indie, RPG, Strategy","Single-player, Steam Achievements, Stats, Family Sharing",,0,0,499,0,
788510,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,0,0,59,0,
816240,"Adventure, Casual, Indie","Single-player, Multi-player, PvP, Online PvP",,1,0,0,0,
