ID del juego,Géneros,Categorías
2059810,Casual,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Family Sharing"
588180,"Casual, Free to Play, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play Together"
661000,"Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing"
677810,"Action, Adventure, Free to Play, Indie, Massively Multiplayer, RPG, Strategy","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases"
682970,"Action, Free to Play, Indie","Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Remote Play Together"
709080,"Adventure, Free to Play, Indie","Single-player, Partial Controller Support"
755150,"Free to Play, Indie, RPG, Strategy","Single-player, Captions available, Partial Controller Support"
714050,"Action, Adventure, Indie, Massively Multiplayer, Strategy","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Family Sharing"
1157250,"Action, Free to Play, Indie, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op"
483850,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Full controller support, Steam Cloud, Remote Play Together"
392450,"Adventure, Free to Play, Indie","Single-player, Steam Achievements"
437720,"Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support"
623840,"Casual, Free to Play, Indie","Single-player, Steam Achievements"
831230,"Violent, Gore, Indie","Single-player, Steam Achievements"
614890,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Workshop, Includes level editor"
491530,"Action, Casual, Simulation","Single-player, Steam Workshop, Partial Controller Support, Family Sharing"
558660,"Adventure, Indie, Simulation","Single-player, Family Sharing"
94510,,Family Sharing
448080,"Casual, Indie, Strategy","Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
835960,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, HDR available, Family Sharing"
2209150,"Adventure, RPG, Simulation","Single-player, Full controller support, Steam Cloud"
2478970,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
258880,Simulation,"Single-player, Partial Controller Support, Family Sharing"
12510,Strategy,"Single-player, Family Sharing"
11590,Simulation,"Single-player, Family Sharing"
235320,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Captions available, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
378800,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
409590,"Action, Adventure, Indie, RPG, Simulation, Early Access","Single-player, Family Sharing"
524110,Simulation,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Includes level editor, Family Sharing"
461430,"Action, Adventure, Casual, Indie, Massively Multiplayer, Racing, RPG, Simulation, Strategy, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Partial Controller Support, Family Sharing"
579020,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing"
598330,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
47700,Strategy,"Single-player, Multi-player, Family Sharing"
375480,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Stats, Remote Play on TV, Remote Play Together, Family Sharing"
392580,"Action, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Trading Cards, Family Sharing"
444420,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Family Sharing"
444690,"Action, Adventure, Indie, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
530040,Strategy,"Single-player, Steam Achievements, Family Sharing"
530950,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing"
566440,"Action, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
590910,"Free to Play, Indie, Strategy","Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases, Stats"
671800,"Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Family Sharing"
740570,"Casual, Indie","Single-player, Steam Achievements, Family Sharing"
765650,"Casual, Free to Play","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, In-App Purchases, Family Sharing"
877280,Utilities,Steam Workshop
788480,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing"
827920,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
935880,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
940710,"Action, Casual, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
949060,"Casual, Indie, Simulation","Single-player, Steam Achievements"
966430,"Action, Adventure, Indie, RPG","Single-player, Full controller support, Family Sharing"
981430,"Adventure, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Full controller support, Steam Cloud, Family Sharing"
668610,"Action, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, In-App Purchases"
1100970,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1137180,"Adventure, Casual, Free to Play, RPG, Strategy, Early Access","Single-player, Steam Achievements, In-App Purchases, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
1141760,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1182760,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1189800,Action,"Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Partial Controller Support, Family Sharing"
1215260,"Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1236700,"Action, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1250060,"Adventure, Indie, RPG, Simulation, Strategy","Single-player, Family Sharing"
1274300,"Action, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1158500,Strategy,"Single-player, Multi-player, PvP, Online PvP, Family Sharing"
566190,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
822800,"Action, Indie","Multi-player, PvP, Online PvP, In-App Purchases, Partial Controller Support, Family Sharing"
1394800,"Casual, Indie, RPG","Single-player, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
1412510,"Free to Play, RPG, Strategy","Multi-player, PvP, Online PvP, In-App Purchases, Family Sharing"
1433420,"Casual, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1476520,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1607280,,"Single-player, Steam Achievements, Family Sharing"
593850,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Partial Controller Support"
1754720,"Indie, RPG, Simulation, Strategy, Free to Play",Single-player
2229850,"Action, RPG, Strategy","Single-player, Steam Cloud, Family Sharing"
2732960,"Action, Strategy","Single-player, Steam Cloud, Family Sharing"
539640,"Free to Play, Massively Multiplayer, Racing","Single-player, Multi-player, MMO, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support"
561610,"Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing"
523120,Video Production,
1110410,"Audio Production, Video Production",
955740,"Action, Casual, Indie, RPG, Early Access","Single-player, Steam Cloud, Family Sharing"
2158730,"Indie, Simulation","Multi-player, Co-op, Online Co-op, Steam Achievements, Stats, Family Sharing"
2246300,Indie,Single-player
449550,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
781820,"Casual, Indie","Single-player, Steam Achievements, Family Sharing"
1108590,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
366270,Action,"Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
384030,"Action, Adventure, Massively Multiplayer, RPG, Free to Play","Single-player, Multi-player, MMO, PvP, Online PvP, Steam Trading Cards, In-App Purchases"
457480,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
640970,"Action, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards"
1245470,"Action, Casual, Indie, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing"
1149510,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing"
426970,,
225200,"Casual, Simulation","Single-player, Multi-player, Co-op, Downloadable Content, Steam Achievements, Partial Controller Support, Steam Cloud"
611760,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
917150,"RPG, Simulation, Strategy","Single-player, Steam Cloud, Family Sharing"
1070550,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing"
1146510,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing"
1188680,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing"
2313240,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
2388170,"Casual, Indie, Strategy","Single-player, Family Sharing"
240380,,
388370,"Action, Free to Play, Indie, Massively Multiplayer, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Trading Cards, In-App Purchases"
572220,"Action, Indie, Strategy","Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Remote Play on TV, Remote Play Together, Family Sharing"
721030,"Action, Adventure, Casual, Massively Multiplayer, RPG, Free to Play","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases, Partial Controller Support"
856620,"Free to Play, Early Access","Single-player, Family Sharing"
1426730,"Simulation, Strategy","Single-player, Steam Cloud, Family Sharing"
218090,"Indie, Strategy","Single-player, Multi-player, Family Sharing"
468160,"Casual, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Partial Controller Support, Family Sharing"
810660,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
650510,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, VR Supported, Partial Controller Support, Steam Cloud, Family Sharing"
591630,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
761600,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
940810,"Casual, Strategy","Single-player, Steam Achievements, Family Sharing"
1020210,Action,"Single-player, Partial Controller Support, Family Sharing"
2127010,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
712000,"Indie, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
787400,"Action, Adventure, Casual, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1038370,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing"
1031500,,
1189440,"Adventure, RPG, Simulation, Strategy","Single-player, Family Sharing"
1351630,"Action, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
1499560,,
1581770,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1866880,"Action, Adventure, Indie, RPG","Single-player, Family Sharing"
1997490,"Casual, RPG, Simulation","Single-player, Family Sharing"
1702330,"Adventure, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
2059790,"Adventure, Indie, RPG, Strategy","Single-player, Steam Cloud, Family Sharing"
2307950,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
2345770,Casual,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
2348170,Adventure,"Single-player, Steam Cloud, Family Sharing"
2431880,"Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1331440,"Casual, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
320610,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
327670,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
338960,"Casual, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing"
352890,"Adventure, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
356450,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
359340,"Casual, Indie, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
361930,"Casual, Indie, Simulation","Single-player, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing"
361970,"Casual, Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing"
368620,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing"
370620,"Adventure, Casual, Indie, RPG","Single-player, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
376490,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
380560,"Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
392280,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
394030,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
394430,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
402940,"Adventure, Indie, RPG","Single-player, Full controller support, Steam Trading Cards, Family Sharing"
409090,"Adventure, Casual","Single-player, Steam Trading Cards, Family Sharing"
412620,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats, Family Sharing"
429620,"Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing"
435420,Action,"Single-player, Steam Trading Cards, Family Sharing"
432240,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing"
441050,"Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
441250,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
451570,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
461380,"Adventure, Casual, Indie, RPG","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
462570,"Casual, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing"
462580,"Casual, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing"
482330,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
490510,"Casual, Indie, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing"
491240,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
494990,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
501220,"Action, Casual, Indie, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Full controller support, VR Supported, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
504690,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing"
516120,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
523760,"Action, Adventure, Indie, Massively Multiplayer, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing"
523900,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
516790,"Action, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
528430,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Remote Play on TV, Family Sharing"
528730,"Action, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
530930,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
531920,"Action, Adventure, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Family Sharing"
538840,"Action, Adventure, Casual, Indie, Simulation, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing"
539270,Casual,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
539280,Casual,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
539290,Casual,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
540100,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Remote Play Together, Family Sharing"
547910,"Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing"
548330,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing"
548480,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Trading Cards, Remote Play Together, Family Sharing"
555320,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Commentary available, Family Sharing"
555410,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
555660,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing"
567140,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
567340,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
568830,"Action, Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Family Sharing"
573370,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
574590,Indie,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing"
575940,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
577080,"Action, Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
582350,"Action, Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing"
583030,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Family Sharing"
585840,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
588710,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
508710,"Casual, Indie","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
597040,"Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
599510,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
588730,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
600530,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
602200,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing"
603100,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
615490,"Sexual Content, Violent, Action, Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats, Remote Play Together, Family Sharing"
616750,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
617610,"Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
617700,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing"
618470,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Includes level editor, Family Sharing"
620940,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing"
587970,"Action, Casual, Indie, Strategy","Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing"
626170,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
627410,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
629840,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
630310,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
643200,"Adventure, Indie","Single-player, Steam Trading Cards, Captions available, Partial Controller Support, Family Sharing"
651150,"Action, Indie, Sports, Strategy","Multi-player, PvP, Online PvP, Steam Trading Cards, Partial Controller Support, Family Sharing"
664320,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
702110,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing"
705740,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing"
745330,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing"
747340,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
779290,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
885150,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing"
940680,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
960190,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
962970,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing"
1031170,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing"
1083310,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
1101270,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
1103490,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
1221800,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1261960,Action,"Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing"
1359470,"Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
1480340,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1494440,"Indie, Simulation, Strategy",Single-player
1105500,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Family Sharing"
1586830,"Casual, Indie, Simulation, Free to Play","Single-player, Steam Achievements, Steam Cloud"
