ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Minutos jugadas,Fecha,Dias_Pasados,Minutos jugadas Totales
208400,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Stats, Family Sharing",,0.0,14,999,0,,-1,708,35
207430,"Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,2,599,0,,-1,708,102
207530,"Action, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,499,0,,-1,708,212
209370,Indie,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,2,999,0,,-1,708,275
18040,"Action, Indie, RPG","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,2,1499,0,,-1,708,161
102850,"Action, Adventure, Indie","Single-player, Partial Controller Support, Family Sharing",,0.0,0,999,0,,-1,708,725
212050,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Family Sharing",,0.0,1,1499,0,,-1,708,71
211800,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,0,399,0,,-1,708,35
200010,"Casual, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,6,899,0,,-1,708,834
211340,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,1499,0,,-1,708,72
212410,Action,"Single-player, Multi-player, Co-op, Captions available, Partial Controller Support, Valve Anti-Cheat enabled, Family Sharing",,1.0,1,999,0,,-1,708,9
211120,Strategy,"Single-player, Multi-player, Steam Achievements, Family Sharing",,1.0,0,0,0,,-1,708,299
215450,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,799,0,,-1,708,271
209270,"Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Family Sharing",,1.0,0,0,0,,-1,708,49834
206370,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,2,999,0,,-1,708,177
208750,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,6,1499,0,,-1,708,218
215770,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,499,0,,-1,708,87
214790,"Adventure, Indie, Strategy","Single-player, Family Sharing",,0.0,2,399,0,,-1,708,213
204220,"Adventure, Casual, Indie","Single-player, Family Sharing",,0.0,0,999,0,,-1,708,41
216290,Indie,"Single-player, Steam Achievements, Full controller support, Family Sharing",,0.0,0,499,0,,-1,708,91
211670,Action,"Single-player, Multi-player, Family Sharing",,1.0,2,0,0,,-1,708,35
204630,"Action, Adventure, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,1499,0,,-1,708,1646
216130,"Indie, Strategy","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Family Sharing",,1.0,0,999,0,,-1,708,50
212110,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,699,0,,-1,708,575
223630,"Action, Free to Play, Indie, RPG, Strategy","Multi-player, Steam Trading Cards",,1.0,0,0,0,,-1,708,596
209950,"Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,8,999,0,,-1,708,842
72900,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards",,0.0,0,0,0,,-1,708,1357
229520,"Casual, Indie, Strategy","Single-player, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,0,299,0,,-1,708,444
227280,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",,0.0,0,0,0,,-1,708,238
209540,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Family Sharing",,0.0,0,1999,0,,-1,708,1805
227800,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Family Sharing",,1.0,1,999,0,,-1,708,357
46750,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,1299,0,,-1,708,1082
362410,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,1,999,0,,-1,708,217
210550,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,0,0,0,,-1,708,393
96900,"Action, Indie, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1.0,0,499,0,,-1,708,405
233740,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,8,499,0,,-1,708,717
209060,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Leaderboards, Includes level editor, Family Sharing",,0.0,1,1499,0,,-1,708,71
222660,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,999,0,,-1,708,589
223280,"Casual, Indie","Single-player, Family Sharing",,0.0,2,0,0,,-1,708,1107
234900,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,999,0,,-1,708,219
228440,"Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing",,1.0,0,799,0,,-1,708,105
220900,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,0,499,0,,-1,708,305
237430,"Indie, RPG, Strategy","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Family Sharing",,1.0,6,1999,0,,-1,708,487
238930,"Casual, Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,1999,0,,-1,708,173
238630,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,999,0,,-1,708,219
229890,"Action, Casual, Indie, Racing","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing",,1.0,0,344,0,,-1,708,141
236490,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,0,999,0,,-1,708,31
231020,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,999,0,,-1,708,56
247310,"Early Access, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Family Sharing",,0.0,0,499,0,,-1,708,734
244070,"Casual, Strategy","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,1.0,3,499,0,,-1,708,951
248190,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,699,0,,-1,708,342
248650,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,0.0,2,399,0,,-1,708,191
248860,"Indie, RPG, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,39,1499,0,,-1,708,1386
241720,"Action, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",,1.0,0,1499,0,,-1,708,2016
248970,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,3,699,0,,-1,708,309
242570,"Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Family Sharing",,1.0,1,0,0,,-1,708,168
250110,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,4,1999,0,,-1,708,644
250340,"Action, Indie, Simulation","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Family Sharing",,1.0,22,999,0,,-1,708,4653
250640,"Action, Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,0,0,,-1,708,483
250700,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,0,1499,0,,-1,708,584
237740,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,499,0,,-1,708,906
251230,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,1.0,0,999,0,,-1,708,121
251310,"Adventure, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,1499,0,,-1,708,659
251370,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Includes level editor, Family Sharing",,0.0,2,499,0,,-1,708,114
251390,"Action, Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Family Sharing",,0.0,0,0,0,,-1,708,77
251410,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,999,0,,-1,708,432
251510,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,0,999,0,,-1,708,71
252030,"Action, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,5,1499,0,,-1,708,222
252370,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Family Sharing",,0.0,1,499,0,,-1,708,51
252430,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,1499,0,,-1,708,322
252570,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,0,0,,-1,708,558
252710,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,699,0,,-1,708,404
253150,"Action, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Family Sharing",,0.0,2,1299,0,,-1,708,329
253190,"Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Includes level editor, Family Sharing",,1.0,0,0,0,,-1,708,172
253350,"Action, Adventure","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,2,2999,0,,-1,708,56
253570,"Action, Indie","Multi-player, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing",,1.0,0,499,0,,-1,708,256
253860,Strategy,"Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Trading Cards, Steam Cloud, Family Sharing",,1.0,3,699,0,,-1,708,1803
254200,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, VR Support, Steam Workshop, Partial Controller Support, Stats, Steam Leaderboards, Includes level editor, Family Sharing",,1.0,22,1299,0,,-1,708,264
254880,Strategy,"Single-player, Multi-player, Steam Trading Cards, Family Sharing",,1.0,0,599,0,,-1,708,455
205080,"Action, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,999,0,,-1,708,56
255260,Simulation,"Single-player, Multi-player, Family Sharing",,1.0,8,999,0,,-1,708,933
215630,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,3,999,0,,-1,708,137
255340,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on TV, Family Sharing",,0.0,2,999,0,,-1,708,171
222640,"Adventure, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,1599,0,,-1,708,172
585450,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,9,989,0,,-1,708,2439
246760,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",,0.0,11,1999,0,,-1,708,2322
606730,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,0,999,0,,-1,708,2352
257170,"Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,0.0,37,999,0,,-1,708,776
239720,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Remote Play Together, Family Sharing",,1.0,1,0,0,,-1,708,124
233110,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,0,1499,0,,-1,708,431
257690,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing",,0.0,1,1999,0,,-1,708,271
257710,"Casual, Free to Play, Indie","Single-player, Cross-Platform Multiplayer, Full controller support",,0.0,0,0,0,,-1,708,740
257770,"Action, Indie, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",,1.0,0,999,0,,-1,708,76
761030,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,4,2999,0,,-1,708,819
258220,"Action, RPG","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,0,999,0,,-1,708,1702
235980,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,0,999,0,,-1,708,88
209390,"Sports, Strategy","Multi-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing",,1.0,0,0,0,,-1,708,336
231720,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,0,499,0,,-1,708,151
245390,Adventure,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,7,599,0,,-1,708,557
247140,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing",,0.0,2,799,0,,-1,708,76
259430,"Action, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,0,0,,-1,708,458
259510,"Action, Indie, Sports","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,0,999,0,,-1,708,429
259620,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Trading Cards, Family Sharing",,1.0,1,499,0,,-1,708,120
259640,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,299,0,,-1,708,55
259830,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,999,0,,-1,708,72
259870,"Action, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,1,499,0,,-1,708,107
260160,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing",,0.0,0,1999,0,,-1,708,1908
235620,"Casual, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Trading Cards, Steam Turn Notifications, Remote Play Together, Family Sharing",,1.0,20,999,0,,-1,708,947
244910,"Adventure, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,1499,0,,-1,708,208
262210,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Stats, Family Sharing",,0.0,1,799,0,,-1,708,635
262260,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,5,799,0,,-1,708,581
262590,"Action, Adventure, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Stats, Includes level editor, Family Sharing",,0.0,0,999,0,,-1,708,54
262790,"Action, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,1499,0,,-1,708,76
262850,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,1499,0,,-1,708,458
263020,"Action, Casual, Indie, Sports","Single-player, Multi-player, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,1,1199,0,,-1,708,297
263040,"Adventure, Casual, Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,1499,0,,-1,708,164
263360,"Action, Indie, RPG","Single-player, Co-op, Steam Trading Cards, Family Sharing",,0.0,0,699,0,,-1,708,150
263400,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,0,999,0,,-1,708,142
263420,"Action, Casual, Indie, Sports","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing",,1.0,0,299,0,,-1,708,483
263460,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,0,699,0,,-1,708,285
263480,"Action, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,1.0,0,499,0,,-1,708,220
263640,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,339,0,,-1,708,276
263820,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,199,0,,-1,708,71
264060,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,1499,0,,-1,708,86
264160,"Action, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,1.0,17,999,0,,-1,708,260
264220,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Family Sharing",,0.0,0,299,0,,-1,708,502
264320,"Adventure, Casual","Single-player, Family Sharing",,0.0,0,499,0,,-1,708,76
264540,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,0,99,0,,-1,708,200
265400,"Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Family Sharing",,0.0,0,0,0,,-1,708,703
265610,"Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,26,1499,0,,-1,708,1393
265870,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,999,0,,-1,708,107
265970,"RPG, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Remote Play Together, Family Sharing",,1.0,2,99,0,,-1,708,459
449300,"Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,2,99,0,,-1,708,894
266050,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,499,0,,-1,708,1075
266130,"Action, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,2,1499,0,,-1,708,1150
266250,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,399,0,,-1,708,160
266490,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing",,0.0,1,1499,0,,-1,708,76
267360,Action,"Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,499,0,,-1,708,51
267730,"Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Family Sharing",,1.0,0,499,0,,-1,708,360
267900,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing",,1.0,1,999,0,,-1,708,440
268200,"Action, Adventure, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,599,0,,-1,708,295
262940,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",,0.0,16,2499,0,,-1,708,100
268340,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,499,0,,-1,708,220
241410,"Action, Indie, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,3,999,0,,-1,708,796
268810,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,0,0,,-1,708,502
269030,"Indie, RPG","Single-player, Multi-player, Shared/Split Screen, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1.0,0,999,0,,-1,708,56
269110,"Adventure, Casual, Indie, RPG","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,3,1499,0,,-1,708,718
269330,"Adventure, Indie","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,499,0,,-1,708,1122
269430,Racing,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,599,0,,-1,708,76
269650,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Remote Play on TV, Family Sharing",,0.0,1,1999,0,,-1,708,744
269690,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,0,1199,0,,-1,708,306
269890,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,799,0,,-1,708,110
269990,"Adventure, Indie","Single-player, Family Sharing",,0.0,1,499,0,,-1,708,743
270050,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,0,499,0,,-1,708,437
270310,"Adventure, Indie","Single-player, Steam Trading Cards, Captions available, Family Sharing",,0.0,0,99,0,,-1,708,56
270330,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,499,0,,-1,708,76
270490,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,499,0,,-1,708,71
270630,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,3,499,0,,-1,708,948
239840,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,12,1999,0,,-1,708,409
270810,"Action, Casual, Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,299,0,,-1,708,258
224040,"Action, Adventure, Casual, Racing","Single-player, Steam Achievements, Full controller support, Captions available, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,0,999,0,,-1,708,50
271670,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,199,0,,-1,708,184
271730,"Action, Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,0,0,,-1,708,138
267670,RPG,"Single-player, Steam Trading Cards, Family Sharing",,0.0,2,74,0,,-1,708,297
270750,RPG,"Single-player, Steam Trading Cards, Family Sharing",,0.0,4,74,0,,-1,708,319
270760,RPG,"Single-player, Steam Trading Cards, Family Sharing",,0.0,3,74,0,,-1,708,141
271820,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,499,0,,-1,708,1634
271990,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,999,0,,-1,708,166
