ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Fecha,Dias_Pasados
948640,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '15 Jan, 2020'}",0,12,1499,0,15/01/2020 00:00,1545
1139940,RPG,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '13 Sep, 2021'}",0,55,439,0,13/09/2021 00:00,938
98500,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Partial Controller Support, Remote Play Together, Family Sharing","{'date': '25 May, 2011'}",1,0,299,0,25/05/2011 00:00,4702
321660,Simulation,"Single-player, Steam Achievements, Family Sharing","{'date': '28 Nov, 2014'}",0,0,0,0,28/11/2014 00:00,3419
340630,"Action, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","{'date': '5 Jan, 2015'}",0,0,199,0,05/01/2015 00:00,3381
458560,"Action, Free to Play","Multi-player, Partial Controller Support","{'date': '18 Apr, 2016'}",1,0,0,0,18/04/2016 00:00,2912
650000,Action,"Single-player, Steam Achievements, Tracked Controller Support, VR Only, VR Support, Steam Cloud, Family Sharing","{'date': '30 Nov, 2017'}",0,1,1499,0,30/11/2017 00:00,2321
1464930,"Casual, Indie","Single-player, Family Sharing","{'date': '11 Dec, 2020'}",0,0,199,0,11/12/2020 00:00,1214
758500,Casual,"Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '13 Dec, 2017'}",0,1,99,0,13/12/2017 00:00,2308
768100,Utilities,"Tracked Controller Support, VR Only, Partial Controller Support","{'date': '5 Jan, 2018'}",0,4,0,0,05/01/2018 00:00,2285
1001270,"Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Family Sharing","{'date': '19 Jan, 2024'}",1,727,1799,0,19/01/2024 00:00,80
8330,Casual,"Single-player, Family Sharing","{'date': '17 Jun, 2008'}",0,1,49,0,17/06/2008 00:00,5774
106010,"Action, Free to Play, Massively Multiplayer","Multi-player, MMO, Co-op","{'date': '1 Mar, 2012'}",1,0,0,0,01/03/2012 00:00,4421
1078730,"Free to Play, Sports","Single-player, Steam Achievements, In-App Purchases","{'date': '29 Jan, 2020'}",0,16,0,1,29/01/2020 00:00,1531
545650,"Free to Play, Indie, Simulation","Single-player, Steam Achievements, In-App Purchases, Stats, Family Sharing","{'date': '12 Jan, 2017'}",0,9,0,1,12/01/2017 00:00,2643
377150,"Free to Play, Indie, Strategy","Single-player, Multi-player, Family Sharing","{'date': '20 Jan, 2017'}",1,0,0,0,20/01/2017 00:00,2635
314510,"Adventure, Casual, Indie","Single-player, Family Sharing","{'date': '25 Jul, 2014'}",0,0,524,0,25/07/2014 00:00,3545
363530,"Simulation, Sports","Single-player, Multi-player, Steam Workshop, Partial Controller Support, Family Sharing","{'date': '20 Jun, 2016'}",1,0,1999,0,20/06/2016 00:00,2849
473800,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Partial Controller Support, Remote Play Together, Family Sharing","{'date': '18 May, 2016'}",1,0,0,0,18/05/2016 00:00,2882
516950,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",{'date': 'Sep 2016'},0,0,0,0,-1,1398
547310,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '27 Oct, 2016'}",0,0,99,0,27/10/2016 00:00,2720
610670,"Adventure, Casual, Indie, RPG, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '2 Aug, 2017'}",0,0,99,0,02/08/2017 00:00,2441
713650,"Adventure, Free to Play, Indie","Single-player, Steam Achievements","{'date': '25 Sep, 2017'}",0,0,0,0,25/09/2017 00:00,2387
982290,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '7 Mar, 2022'}",0,8,2499,0,07/03/2022 00:00,763
1062000,"Indie, Simulation, Strategy, Early Access","Single-player, Family Sharing","{'date': '5 Aug, 2021'}",0,10,1499,0,05/08/2021 00:00,977
1423780,"Adventure, Indie, Simulation","Single-player, Family Sharing","{'date': '10 Nov, 2020'}",0,1,599,0,10/11/2020 00:00,1245
1587540,"Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '16 Nov, 2023'}",0,11,1999,0,16/11/2023 00:00,144
1769420,"Action, Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Workshop, Steam Cloud, Family Sharing","{'date': '14 Dec, 2021'}",0,33,2499,0,14/12/2021 00:00,846
2441270,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '20 Aug, 2023'}",0,20,399,0,20/08/2023 00:00,232
746580,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","{'date': '26 Jun, 2019'}",1,1,1999,0,26/06/2019 00:00,1748
704480,"Casual, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Family Sharing","{'date': '14 Sep, 2017'}",1,0,199,0,14/09/2017 00:00,2398
382900,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '16 Dec, 2015'}",0,15,0,0,16/12/2015 00:00,3036
620190,"Action, Casual, Indie, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Family Sharing","{'date': '25 May, 2018'}",0,15,1999,0,25/05/2018 00:00,2145
681590,"Action, Free to Play, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op","{'date': '30 Nov, 2017'}",1,33,0,0,30/11/2017 00:00,2321
1196310,"Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Family Sharing","{'date': '5 Nov, 2020'}",1,122,3999,0,05/11/2020 00:00,1250
1213750,"Action, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '29 Jul, 2020'}",1,0,1999,0,29/07/2020 00:00,1349
1471410,"Action, Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Partial Controller Support, Family Sharing","{'date': '11 Nov, 2021'}",1,62,1999,0,11/11/2021 00:00,879
1606340,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Workshop, Remote Play Together, Family Sharing","{'date': '17 Aug, 2021'}",1,57,2999,0,17/08/2021 00:00,965
1639790,Adventure,"Single-player, Family Sharing","{'date': '18 Aug, 2021'}",0,5,1199,0,18/08/2021 00:00,964
680730,"Adventure, Indie, Free to Play",Single-player,"{'date': '2 Feb, 2018'}",0,0,0,0,02/02/2018 00:00,2257
766650,"Action, Free to Play, Sports, Early Access","Single-player, Tracked Controller Support, VR Only","{'date': '23 Jan, 2018'}",0,0,0,0,23/01/2018 00:00,2267
679270,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Early Access","Multi-player, MMO, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Family Sharing","{'date': '4 Oct, 2017'}",1,0,0,1,04/10/2017 00:00,2378
269290,"Utilities, Video Production",Single-player,"{'date': '24 Feb, 2014'}",0,1,1499,0,24/02/2014 00:00,3696
270950,"Casual, Simulation","Single-player, Multi-player, Steam Achievements, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing","{'date': '31 Jan, 2014'}",1,0,899,0,31/01/2014 00:00,3720
273860,Simulation,"Single-player, Multi-player, Steam Cloud, Family Sharing","{'date': '26 Nov, 2014'}",1,0,399,0,26/11/2014 00:00,3421
326520,Casual,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","{'date': '19 Jul, 2016'}",0,0,999,0,19/07/2016 00:00,2820
365050,"Free to Play, Indie, Strategy",Single-player,"{'date': '20 Apr, 2015'}",0,0,0,0,20/04/2015 00:00,3276
418060,"Action, Casual, Indie, Racing, Simulation","Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing","{'date': '26 Apr, 2017'}",0,0,99,0,26/04/2017 00:00,2539
456540,"Action, Simulation","Single-player, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '29 Mar, 2016'}",0,0,999,0,29/03/2016 00:00,2932
504460,"Racing, Early Access","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Partial Controller Support, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '11 Aug, 2017'}",1,0,999,0,11/08/2017 00:00,2432
603800,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '8 Mar, 2017'}",0,0,999,0,08/03/2017 00:00,2588
656680,"Casual, Indie, Strategy","Single-player, Steam Achievements, Family Sharing","{'date': '5 Jul, 2017'}",0,0,499,0,05/07/2017 00:00,2469
731770,"Adventure, Free to Play, Indie",Single-player,"{'date': '27 Oct, 2017'}",0,0,0,0,27/10/2017 00:00,2355
529870,Strategy,"Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Stats","{'date': '27 Mar, 2017'}",1,0,0,0,27/03/2017 00:00,2569
673260,"Action, Casual, Indie, Massively Multiplayer","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Family Sharing","{'date': '8 Nov, 2017'}",1,43,999,0,08/11/2017 00:00,2343
823470,"Casual, Free to Play, Indie, Sports","Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Partial Controller Support, Remote Play Together","{'date': '24 Apr, 2018'}",1,0,0,0,24/04/2018 00:00,2176
1098490,"Adventure, Casual, Indie, Simulation, Free to Play","Single-player, VR Supported, Partial Controller Support, Family Sharing","{'date': '11 Oct, 2019'}",0,0,0,0,11/10/2019 00:00,1641
1121310,"Casual, Free to Play, Indie, Simulation, Early Access","Single-player, Tracked Controller Support, VR Supported, In-App Purchases, Partial Controller Support","{'date': '13 Sep, 2019'}",0,1,0,1,13/09/2019 00:00,1669
1247360,"Adventure, Casual, Indie, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '10 Mar, 2022'}",1,3,1999,0,10/03/2022 00:00,760
1574310,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '12 Jul, 2023'}",0,20,1999,0,12/07/2023 00:00,271
1719460,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': 'Oct 8, 2021'}",0,1,0,0,-1,1398
1797680,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Workshop, Partial Controller Support, Stats, Includes level editor, Remote Play Together, Family Sharing","{'date': '16 May, 2023'}",1,4,999,0,16/05/2023 00:00,328
2004440,"Casual, Indie, Simulation","Single-player, Family Sharing","{'date': '21 Aug, 2022'}",0,1,399,0,21/08/2022 00:00,596
2125420,"Indie, RPG","Single-player, Steam Achievements, Family Sharing","{'date': '14 Sep, 2022'}",0,6,599,0,14/09/2022 00:00,572
653220,"Action, Casual, Free to Play, Indie","Single-player, Steam Achievements, Full controller support, Steam Leaderboards","{'date': '7 Jul, 2017'}",0,0,0,0,07/07/2017 00:00,2467
345610,"Adventure, Casual","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '29 May, 2015'}",0,10,3999,0,29/05/2015 00:00,3237
463540,"Action, Indie, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Family Sharing","{'date': '29 Sep, 2016'}",1,0,499,0,29/09/2016 00:00,2748
476420,"Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '12 Dec, 2017'}",1,3,2499,0,12/12/2017 00:00,2309
819030,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'date': '19 Feb, 2019'}",0,7,5999,0,19/02/2019 00:00,1875
831660,Adventure,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '25 Jan, 2019'}",0,0,2999,0,25/01/2019 00:00,1900
1258780,"Casual, RPG, Strategy, Free to Play","Single-player, Steam Achievements, In-App Purchases, Steam Cloud","{'date': '26 Jan, 2021'}",0,21,0,1,26/01/2021 00:00,1168
1507970,"Adventure, Indie, RPG, Strategy",Single-player,"{'date': '14 Jan, 2021'}",0,2,0,0,14/01/2021 00:00,1180
1802720,"Action, Casual, Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Family Sharing","{'date': '6 Nov, 2021'}",1,4,2499,0,06/11/2021 00:00,884
2348090,"Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing","{'date': '15 Sep, 2023'}",0,14,999,0,15/09/2023 00:00,206
2488350,"Casual, Animation & Modeling, Design & Illustration, Utilities",Steam Cloud,"{'date': '29 Jul, 2023'}",0,16,399,0,29/07/2023 00:00,254
615400,"Action, Casual, Free to Play, Simulation, Strategy","Single-player, Steam Achievements, In-App Purchases, Steam Cloud","{'date': '25 May, 2018'}",0,2,0,1,25/05/2018 00:00,2145
259890,"Action, Casual, Massively Multiplayer, Simulation, Strategy","Single-player, Steam Cloud, Family Sharing","{'date': '6 Nov, 2013'}",0,0,499,0,06/11/2013 00:00,3806
611120,Free to Play,"Single-player, Tracked Controller Support, VR Only","{'date': '29 May, 2017'}",0,0,0,0,29/05/2017 00:00,2506
1876830,"Action, Adventure, Indie, Simulation","Single-player, Family Sharing","{'date': '29 Sep, 2022'}",0,2,899,0,29/09/2022 00:00,557
350300,"Casual, Strategy","Single-player, Multi-player, PvP, Online PvP, Family Sharing","{'date': '27 Nov, 2019'}",1,1,0,0,27/11/2019 00:00,1594
518920,"Action, Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing","{'date': '5 Dec, 2016'}",0,7,499,0,05/12/2016 00:00,2681
1223910,"Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '24 Sep, 2020'}",1,10,3999,0,24/09/2020 00:00,1292
1609870,"Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Workshop, Family Sharing","{'date': '15 Nov, 2021'}",0,2,1624,0,15/11/2021 00:00,875
1875310,"Indie, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Workshop, Family Sharing","{'date': '10 Nov, 2022'}",0,1,1624,0,10/11/2022 00:00,515
2328780,"Indie, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Workshop, Family Sharing","{'date': '21 Nov, 2023'}",0,34,1949,0,21/11/2023 00:00,139
436160,"Adventure, Casual, Free to Play","Single-player, In-App Purchases","{'date': '27 Apr, 2016'}",0,29,0,1,27/04/2016 00:00,2903
1265930,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'date': '1 Feb, 2022'}",0,28,3999,0,01/02/2022 00:00,797
1070820,"Indie, Racing, Simulation","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, VR Supported, Partial Controller Support, Includes level editor, Family Sharing","{'date': '3 Sep, 2019'}",1,143,0,0,03/09/2019 00:00,1679
404860,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards","{'date': '29 Sep, 2015'}",0,0,0,0,29/09/2015 00:00,3114
1506600,"Casual, Indie, Free to Play","Single-player, Steam Achievements, Steam Cloud","{'date': '2 Feb, 2021'}",0,4,0,0,02/02/2021 00:00,1161
268990,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1,3,999,0,-1,1398
345700,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0,0,499,0,-1,1398
360550,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
367080,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",,1,0,1999,0,-1,1398
377190,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
398980,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
408770,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0,0,999,0,-1,1398
413740,Indie,"Single-player, Partial Controller Support, Family Sharing",,0,0,699,0,-1,1398
444170,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,599,0,-1,1398
511320,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,799,0,-1,1398
516600,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0,0,999,0,-1,1398
523870,"Action, Casual, Indie, Racing","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",,1,0,999,0,-1,1398
543930,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,1099,0,-1,1398
544630,"Action, Adventure, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",,1,0,1999,0,-1,1398
576020,"Violent, Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
588240,"Sexual Content, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,499,0,-1,1398
601790,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,999,0,-1,1398
619890,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0,0,299,0,-1,1398
629430,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,599,0,-1,1398
634200,Strategy,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
654260,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,999,0,-1,1398
655770,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Captions available, Family Sharing",,0,0,999,0,-1,1398
658610,"RPG, Strategy","Single-player, Steam Achievements, Family Sharing",,0,0,199,0,-1,1398
667810,"Action, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing",,1,0,1999,0,-1,1398
668550,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0,5,599,0,-1,1398
681730,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,6,2499,0,-1,1398
686180,"Adventure, Indie","Single-player, Steam Cloud, Family Sharing",,0,0,0,0,-1,1398
689650,"Adventure, Indie","Single-player, Family Sharing",,0,0,0,0,-1,1398
712790,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0,0,199,0,-1,1398
727090,"Indie, RPG, Strategy","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,0,0,-1,1398
733070,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0,23,299,0,-1,1398
740080,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,19,1199,0,-1,1398
744520,"Action, Casual, Indie, Simulation","Single-player, Family Sharing",,0,0,199,0,-1,1398
750990,"Action, Casual, Indie, Simulation","Single-player, Family Sharing",,0,0,199,0,-1,1398
760810,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Remote Play Together, Family Sharing",,1,4,1499,0,-1,1398
769550,"Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0,0,199,0,-1,1398
777160,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,499,0,-1,1398
844050,"Action, Indie, Racing, RPG, Simulation","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing",,1,1,1199,0,-1,1398
844920,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,999,0,-1,1398
858040,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0,4,299,0,-1,1398
895620,"Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0,65,2499,0,-1,1398
898650,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing",,0,4,419,0,-1,1398
930910,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '19 Feb, 2019'}",0,2,5999,0,19/02/2019 00:00,1875
952420,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0,1,499,0,-1,1398
970560,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '10 Dec, 2019'}",0,4,2999,0,10/12/2019 00:00,1581
1037910,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing",,1,0,999,0,-1,1398
1075200,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,2,1499,0,-1,1398
1084640,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,3,0,0,-1,1398
1096410,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '11 Dec, 2019'}",0,13,199,0,11/12/2019 00:00,1580
765880,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0,2,2999,0,-1,1398
1311070,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,8,1999,0,-1,1398
1331910,Indie,"Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing",,1,2,599,0,-1,1398
1364100,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing",,0,10,319,0,-1,1398
1067540,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,5,1999,0,-1,1398
1210150,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,1499,0,-1,1398
970830,"Action, Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,91,1224,0,-1,1398
1661630,"Action, Casual","Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Remote Play Together, Family Sharing",,1,1,999,0,-1,1398
1739610,"Action, Adventure, Free to Play, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, In-App Purchases",,1,15,0,1,-1,1398
1041920,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,3,1299,0,-1,1398
340990,"Action, Adventure","Single-player, Partial Controller Support, Steam Cloud, Family Sharing",,0,1,1999,0,-1,1398
362150,"Adventure, Casual, Indie, RPG","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,76,0,-1,1398
418000,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
424870,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Full controller support, Steam Trading Cards, Family Sharing",,0,0,99,0,-1,1398
450050,"Casual, Indie","Single-player, VR Supported, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,299,0,-1,1398
450170,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,99,0,-1,1398
461370,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,0,99,0,-1,1398
499460,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
513600,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing",,0,0,299,0,-1,1398
552570,"Adventure, Casual, Indie, RPG","Single-player, Full controller support, Steam Trading Cards, Family Sharing",,0,0,76,0,-1,1398
585090,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,0,76,0,-1,1398
615680,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,104,0,-1,1398
